personID,num_Q,AorB,food,size_A,access_A,income_A,poverty_A,last_donation_A,dist_A,size_B,access_B,income_B,poverty_B,last_donation_B,dist_B,r,kappa,sy,sx,bt_pred
R3,27,B,1,4,1,5,1,11,2,1,2,2,3,2,0,0.6637990933593361,-0.11696514116137699,0.2734169760989795,0.39038211726035654,B
R3,28,B,0,1,0,3,1,11,2,1,1,5,1,4,2,0.1980802470120245,-0.07503972184396743,0.06152026258402854,0.13655998442799597,B
R3,29,B,0,0,0,5,0,3,2,2,2,5,0,5,3,0.44831689750560433,-0.27325947779628146,0.08752870985466144,0.3607881876509429,B
R3,30,A,1,4,2,1,0,8,3,1,2,2,3,9,2,0.38494797686915266,0.23692191866583995,0.3109349477674963,0.07401302910165636,A
R3,31,B,0,4,0,3,1,1,0,4,2,2,0,1,0,0.20927033487697086,-0.20927033487697086,0.0,0.20927033487697086,B
R3,32,B,0,1,1,4,1,3,3,1,2,3,1,10,3,0.16732011572001024,-0.07271035044897492,0.04730488263551766,0.12001523308449258,B
R3,33,A,1,1,2,1,2,2,1,3,1,1,2,8,2,0.3860931572191361,0.021537189087163462,0.2038151731531498,0.18227798406598633,A
R3,34,A,1,4,2,4,0,0,2,4,0,4,0,12,3,0.3336173172046432,0.3336173172046432,0.3336173172046432,0.0,A
R3,35,A,0,2,0,3,1,2,0,0,1,3,1,10,1,0.3996088379721412,0.22109863438718455,0.3103537361796629,0.08925510179247832,A
R3,36,A,0,3,1,4,0,0,2,0,1,3,1,7,2,0.3514819900265115,0.28996172744248294,0.3207218587344972,0.03076013129201427,A
R3,37,B,0,1,2,1,1,8,3,2,0,1,2,1,3,0.31695407825346744,0.040066328916445765,0.17851020358495662,0.13844387466851082,A
R3,38,B,1,2,0,3,1,6,2,3,2,3,0,2,3,0.3706935862256162,-0.2226675280223035,0.07401302910165636,0.29668055712395985,B
R3,39,B,1,0,0,2,3,0,1,1,0,1,2,2,1,0.13541480407801249,-0.1083834425720024,0.013515680753005042,0.12189912332500744,B
R3,40,B,0,4,0,1,3,11,3,2,2,2,3,6,1,0.5733635790287825,-0.1472873483127813,0.2130381153580006,0.36032546367078194,B
R3,41,B,1,3,0,0,6,0,3,3,2,2,3,5,0,0.49585875535646684,-0.3052398264233845,0.09530946446654118,0.40054929088992564,B
R3,42,A,1,2,1,0,2,11,2,0,1,4,0,5,1,0.4198785805947149,0.19075843787337193,0.3053185092340434,0.11456007136067148,A
R3,43,A,1,3,2,3,0,3,0,2,1,5,0,12,2,0.4507609780013354,0.4507609780013354,0.4507609780013354,0.0,A
R3,44,A,1,3,1,2,2,6,1,2,2,5,0,5,2,0.3534453571796731,0.16141947284171151,0.2574324150106923,0.0960129421689808,A
R3,45,B,0,2,0,2,3,2,0,4,0,5,1,11,0,0.33537894133055185,-0.029177026801420813,0.15310095726456552,0.18227798406598633,B
R3,46,A,0,4,2,4,1,4,3,1,0,2,2,1,1,0.6817470216007849,0.22210733776708735,0.45192717968393614,0.2298198419168488,A
R3,47,B,0,1,2,2,0,4,1,4,0,2,1,2,1,0.46544286043694116,-0.10842245326702799,0.1785102035849566,0.28693265685198455,B
R4,1,B,1,3,1,4,1,11,3,1,2,0,1,3,2,0.3401646931964048,-0.3342061379693606,0.0029792776135220966,0.33718541558288273,B
R4,2,A,1,2,1,1,1,11,0,2,1,3,0,5,1,0.18200090237776642,0.18200090237776642,0.18200090237776642,0.0,A
R4,3,B,0,4,1,3,0,10,2,4,1,1,2,10,0,0.25172701616292403,-0.25172701616292403,0.0,0.25172701616292403,B
R4,4,B,1,4,2,3,0,2,2,1,0,3,1,7,3,0.29946670700077105,0.16001447943045577,0.2297405932156134,0.06972611378515764,A
R4,5,B,1,4,0,3,0,1,1,0,2,3,1,12,0,0.3009563458075321,-0.28903923535344367,0.005958555227044221,0.2949977905804879,B
R4,6,A,1,4,0,0,2,2,1,0,0,5,0,9,2,0.4260977542788814,0.4260977542788814,0.4260977542788814,0.0,A
R4,7,A,0,1,2,0,0,1,3,0,0,3,1,11,3,0.4648996122761621,0.32544738470584683,0.39517349849100447,0.06972611378515764,A
R4,8,A,0,0,0,2,3,11,1,3,1,2,0,1,3,0.3262830961734212,0.09207358653752463,0.20917834135547292,0.1171047548179483,A
R4,9,B,1,1,0,4,0,6,3,3,1,4,0,2,2,0.11561511601118724,-0.11561511601118724,0.0,0.11561511601118724,B
R4,10,A,0,2,2,0,1,8,0,4,1,4,1,7,2,0.3401646931964048,0.3342061379693606,0.33718541558288273,0.0029792776135220966,A
R4,11,B,1,4,0,3,1,3,3,3,0,1,0,12,2,0.18349054118452746,-0.041059036000690094,0.07121575259191867,0.11227478859260878,B
R4,12,B,1,2,1,5,0,4,1,2,1,1,2,5,0,0.36400180475553284,-0.36400180475553284,0.0,0.36400180475553284,B
R4,13,B,1,1,1,5,1,7,0,0,1,2,2,0,2,0.23962793548083186,-0.23664865786730974,0.0014896388067610622,0.2381382966740708,B
R4,14,B,1,0,1,5,0,12,1,2,1,0,1,1,3,0.3533923628802017,-0.3533923628802017,0.0,0.3533923628802017,B
R4,15,B,0,1,0,2,3,12,0,0,0,0,2,0,3,0.18349054118452746,-0.041059036000690094,0.07121575259191867,0.11227478859260878,B
R4,16,A,1,0,2,5,0,11,2,0,0,1,0,11,0,0.44982125398054784,0.0007220996101126864,0.22527167679533028,0.22454957718521756,A
R4,17,B,1,0,0,5,0,12,1,0,2,5,1,7,0,0.2949977905804879,-0.2949977905804879,0.0,0.2949977905804879,B
R4,18,A,1,2,2,2,0,11,3,1,1,1,4,2,3,0.44916732664136116,-0.2209163722325088,0.11412547720442619,0.335041849436935,B
R4,19,B,0,1,1,1,2,12,2,3,1,0,4,9,3,0.19856889948014178,-0.19856889948014178,0.0,0.19856889948014178,B
R4,20,B,1,4,0,3,0,1,0,2,0,1,3,7,2,0.3244324075616038,-0.3184738523345596,0.0029792776135220966,0.32145312994808173,B
R4,21,A,1,4,0,2,2,11,1,3,0,4,0,11,2,0.2532166549696851,0.2532166549696851,0.2532166549696851,0.0,A
R4,22,A,1,4,2,2,0,6,0,2,0,1,0,1,3,0.2843883487051567,0.17211356011254794,0.22825095440885235,0.05613739429630439,A
R4,23,A,0,4,0,1,4,3,1,2,1,5,1,10,3,0.5493430345518777,0.3240713577565475,0.4367071961542126,0.11263583839766511,A
R4,24,B,1,2,2,3,0,8,1,2,0,0,2,12,3,0.5331360872545587,-0.08259273366389819,0.22527167679533028,0.30786441045922847,B
R4,25,B,1,3,1,5,1,3,2,3,0,2,3,9,2,0.4205002488568936,-0.1952285720615633,0.11263583839766514,0.3078644104592284,B
R4,26,B,0,3,0,3,1,3,3,2,2,2,2,4,3,0.35262482368355336,-0.34964554607003123,0.0014896388067610622,0.3511351848767923,B
R4,27,A,1,3,1,2,3,6,2,0,1,1,2,4,0,0.1303324245017452,0.0180576359091364,0.0741950302054408,0.056137394296304405,A
R4,28,B,1,0,0,3,0,5,2,0,0,3,1,7,0,0.06972611378515764,-0.06972611378515764,0.0,0.06972611378515764,B
R4,29,B,1,2,1,3,0,6,1,2,0,1,4,1,2,0.5038150821309044,-0.2785434053355742,0.11263583839766511,0.3911792437332393,B
R4,30,A,0,1,1,1,1,6,0,3,0,3,1,7,2,0.22788990460379602,0.2219313493767518,0.22491062699027392,0.0029792776135221105,A
R4,31,A,1,3,2,2,1,6,0,2,0,5,0,5,1,0.4648996122761621,0.4648996122761621,0.4648996122761621,0.0,A
R4,32,A,0,4,2,4,0,0,3,4,1,3,1,6,0,0.23849934647912718,-0.01322766968379692,0.11263583839766514,0.12586350808146204,B
R4,33,B,1,4,1,1,2,8,2,2,0,0,4,7,1,0.3112047378778069,-0.07997450585543242,0.11561511601118724,0.19558962186661966,B
R4,34,A,1,4,1,1,3,12,1,4,2,3,1,6,2,0.3643628545605892,0.13909117776525892,0.25172701616292403,0.11263583839766514,A
R4,35,A,0,4,2,5,1,12,1,1,0,2,1,3,1,0.3981527761045266,0.06132841032670025,0.2297405932156134,0.1684121828889132,A
R4,36,A,0,2,0,0,1,4,1,2,1,4,0,6,1,0.4069115293680403,0.1816398525727101,0.2942756909703752,0.11263583839766511,A
R4,37,B,1,0,2,5,0,2,0,4,2,3,1,10,1,0.18795945760481064,-0.18795945760481064,0.0,0.18795945760481064,B
R4,38,A,1,3,1,3,1,12,1,1,1,3,0,12,3,0.07270539139867975,0.07270539139867975,0.07270539139867975,0.0,A
R4,39,A,0,1,2,2,1,8,0,2,0,3,1,9,2,0.2828987098983957,0.2799194322848736,0.28140907109163465,0.0014896388067610622,A
R4,40,B,1,2,1,2,0,8,0,2,1,0,1,6,2,0.18200090237776642,-0.18200090237776642,0.0,0.18200090237776642,B
R4,41,A,0,3,0,4,1,0,1,3,1,4,0,10,0,0.18236195218282275,-0.042909724612507485,0.06972611378515764,0.11263583839766511,B
R4,42,A,0,2,0,0,6,6,3,3,0,4,1,0,3,0.5746697849177669,0.5716905073042446,0.5731801461110058,0.0014896388067611177,A
R4,43,B,0,2,1,4,0,2,1,2,2,0,3,2,0,0.5463637569383556,-0.5463637569383556,0.0,0.5463637569383556,B
R4,44,B,0,0,0,2,0,5,2,2,1,2,0,6,0,0.11561511601118724,-0.11561511601118724,0.0,0.11561511601118724,B
R4,45,B,1,2,0,2,0,0,3,2,2,5,1,11,0,0.46340997346940105,-0.12658560769157473,0.16841218288891316,0.2949977905804879,B
R5,1,A,0,2,1,1,0,7,2,2,1,4,0,6,3,0.1999228968097926,0.1999228968097926,0.1999228968097926,0.0,A
R5,2,A,0,4,1,1,3,0,0,0,2,1,0,0,1,0.5479424938673586,0.4769447417376269,0.5124436178024927,0.03549887606486585,A
R5,3,A,0,4,0,0,2,9,2,1,0,1,4,3,1,0.4332688852763059,0.01671025520853034,0.2249895702424181,0.2082793150338878,A
R5,4,A,1,1,1,1,1,7,0,4,0,4,1,7,3,0.8602571367366617,0.4102779962518255,0.6352675664942435,0.2249895702424181,A
R5,5,A,0,4,1,3,1,0,2,1,0,4,0,2,3,0.4645895522291241,0.4645895522291241,0.4645895522291241,0.0,A
R5,6,A,1,4,2,1,2,3,2,4,0,1,0,2,3,0.27927706716361944,0.27927706716361944,0.27927706716361944,0.0,A
R5,7,A,0,0,1,4,1,8,1,4,0,1,2,5,2,0.5395860756432636,-0.06874252989394661,0.23542177287465849,0.30416430276860507,B
R5,8,A,0,4,1,0,5,12,3,1,2,4,0,5,1,0.681225285487107,-0.18946405388179505,0.245880615802656,0.43534466968445107,B
R5,9,A,1,2,2,3,0,11,1,0,1,3,1,2,0,0.3895930288149847,-0.01860918302869552,0.1854919228931446,0.2041011059218401,B
R5,10,A,0,4,1,5,0,8,0,3,1,5,1,3,3,0.6789434229555646,0.6705870047314695,0.6747652138435171,0.004178209112047582,A
R5,11,A,0,3,0,2,2,3,0,2,2,5,1,11,3,0.7499411750852965,0.6079456708258331,0.6789434229555648,0.0709977521297317,A
R5,12,B,0,1,0,2,0,8,1,3,1,3,0,12,3,0.5853377165127298,0.21435387072644063,0.3998457936195852,0.1854919228931446,A
R5,13,B,1,2,2,1,0,7,3,2,1,4,1,4,0,0.6394457756062912,-0.5684480234765594,0.0354988760648659,0.6039468995414253,B
R5,14,B,1,4,1,0,1,1,1,1,0,4,1,4,1,0.26048844630728396,0.26048844630728396,0.26048844630728396,0.0,A
R5,15,A,1,0,1,4,1,1,0,1,1,3,1,2,3,0.6747652138435172,0.5247721670152383,0.5997686904293777,0.07499652341413943,A
R5,16,A,1,1,1,4,1,6,3,2,0,3,0,2,2,0.3145965054008454,-0.23524233504701855,0.039677085176913415,0.27491942022393195,B
R5,17,B,1,2,2,4,0,9,2,1,2,2,1,9,1,0.2790976293359796,-0.12910458250770082,0.07499652341413938,0.20410110592184022,B
R5,18,A,0,3,0,5,1,0,0,2,1,0,3,8,3,0.7186205081324781,0.6309099195545561,0.6747652138435172,0.04385529428896101,A
R5,19,A,1,3,1,1,2,0,2,1,2,5,1,4,1,0.3895930288149848,-0.08125051693433213,0.15417125594032632,0.23542177287465849,B
R5,20,A,0,1,0,1,3,0,2,1,0,2,0,9,2,0.012534627336142742,0.012534627336142742,0.012534627336142742,0.0,A
R5,21,B,0,1,0,2,0,0,3,4,2,1,3,12,2,0.5084448465180852,-0.5084448465180852,0.0,0.5084448465180852,B
R5,22,A,1,4,0,1,1,11,1,2,0,5,1,7,2,0.3499159436380713,0.3499159436380713,0.3499159436380713,0.0,A
R5,23,B,1,0,1,0,2,3,2,0,2,1,4,6,1,0.24377819109875362,-0.24377819109875362,0.0,0.24377819109875362,B
R5,24,A,1,2,0,3,1,10,0,4,0,3,1,9,1,0.34991594363807127,0.049929849981513785,0.19992289680979253,0.14999304682827874,A
R5,25,A,0,2,1,0,0,3,2,2,2,4,0,7,3,0.23542177287465846,0.16442402074492676,0.1999228968097926,0.03549887606486585,A
R5,26,B,1,2,0,1,3,12,3,1,0,5,0,7,2,0.28745404756007475,-0.1123917460595105,0.08753115075028213,0.19992289680979264,B
R5,27,B,0,0,0,3,1,7,2,2,2,2,3,6,2,0.2293472171821056,-0.2293472171821056,0.0,0.2293472171821056,B
R5,28,A,0,3,2,5,1,1,3,0,2,1,3,1,2,0.4332688852763059,0.01671025520853034,0.2249895702424181,0.2082793150338878,A
R5,29,A,1,4,1,3,1,0,2,3,0,1,3,11,0,0.5186976113226855,-0.2977068123646751,0.11049539947900522,0.40820221184368033,B
R5,30,B,0,2,0,5,1,6,3,2,2,3,0,2,0,0.674944651671157,-0.6665882334470619,0.004178209112047582,0.6707664425591094,B
R5,31,A,1,3,0,0,2,0,0,1,1,1,4,5,1,0.3937712379270323,0.30606064934911026,0.34991594363807127,0.04385529428896101,A
R5,32,A,0,1,1,3,1,0,2,4,1,0,3,12,3,0.4332688852763059,-0.033423091656720666,0.19992289680979264,0.23334598846651328,B
R5,33,A,1,2,0,1,4,12,0,4,2,4,0,5,2,0.6375494290257859,0.19556783110976506,0.4165586300677755,0.22099079895801044,A
R5,34,B,1,0,1,0,6,2,2,4,2,5,1,7,0,0.7562218089012465,-0.7144397177807706,0.02089104556023791,0.7353307633410086,B
R5,35,A,1,0,2,2,0,3,1,1,0,3,0,1,1,0.14599427554387107,-0.003998771284407676,0.0709977521297317,0.07499652341413937,B
R5,36,A,1,1,2,0,3,9,2,3,1,2,2,1,1,0.3895930288149848,-0.31023885846115795,0.03967708517691343,0.3499159436380714,B
R5,37,A,0,3,0,3,0,5,1,4,1,0,2,2,0,0.3187747145128929,-0.3187747145128929,0.0,0.3187747145128929,B
R5,38,A,1,1,1,2,2,5,0,1,2,2,2,9,3,0.6352675664942435,0.564269814364512,0.5997686904293777,0.03549887606486579,A
R5,39,B,0,3,0,0,4,12,1,0,1,2,1,0,0,0.47294597045321923,0.0021024247039024835,0.23752419757856086,0.23542177287465837,A
R5,40,B,0,4,1,4,0,9,3,2,0,5,1,0,1,0.5895159256247774,-0.2185320798384882,0.1854919228931446,0.4040240027316328,B
R5,41,B,1,0,1,1,4,2,1,0,0,1,1,11,1,0.04803350340100859,0.04803350340100859,0.04803350340100859,0.0,A
R5,42,B,0,0,2,0,4,6,2,3,1,3,0,4,0,0.6770470763750595,-0.5726236513489471,0.052211712513056174,0.6248353638620032,B
R5,43,A,0,1,0,5,0,9,2,1,2,5,0,9,3,0.2709206489395243,0.12892514468006092,0.19992289680979258,0.07099775212973168,A
R5,44,B,0,1,2,5,0,3,1,4,1,4,0,2,3,0.6603342399268692,0.21035509944203296,0.43534466968445107,0.22498957024241814,A
R5,45,B,0,4,2,0,5,4,2,3,1,0,6,9,1,0.3145965054008454,-0.09360570644283497,0.1104953994790052,0.20410110592184016,B
R6,1,A,0,1,1,1,4,6,1,3,2,4,0,1,3,0.5819856741268339,0.4018424153951726,0.49191404476100326,0.09007162936583063,A
R6,2,A,0,0,1,3,1,2,1,4,0,5,0,0,2,0.4309662470124596,0.3791585624552857,0.40506240473387267,0.02590384227858697,A
R6,3,A,1,2,1,3,0,4,3,3,0,2,1,0,2,0.2475670170498516,-0.09332760059677728,0.07711970822653716,0.17044730882331444,B
R6,4,B,0,3,0,2,3,2,2,3,2,1,1,12,3,0.3182107647067421,-0.3182107647067421,0.0,0.3182107647067421,B
R6,5,B,0,1,0,3,1,12,3,0,2,3,1,0,0,0.16071537702272107,-0.14776345588342757,0.006475960569646749,0.15423941645307432,B
R6,6,B,1,1,2,3,1,8,3,0,0,2,1,10,2,0.32468672527638875,-0.0032559712309466193,0.16071537702272107,0.1639713482536677,B
R6,7,A,0,2,2,2,0,10,0,3,0,4,0,12,1,0.4886580735300565,0.4757061523907631,0.4821821129604098,0.0064759605696467215,A
R6,8,B,1,2,1,1,2,1,1,2,2,1,2,12,1,0.07711970822653716,-0.07711970822653716,0.0,0.07711970822653716,B
R6,9,A,0,2,2,1,1,11,1,1,2,4,0,10,0,0.49839000533065,0.49839000533065,0.49839000533065,0.0,A
R6,10,B,1,1,1,0,5,8,0,1,2,0,2,10,0,0.07711970822653716,-0.07711970822653716,0.0,0.07711970822653716,B
R6,11,A,0,2,1,0,6,3,1,4,2,3,0,1,3,0.5819856741268338,0.4018424153951725,0.49191404476100314,0.09007162936583063,A
R6,12,B,0,3,0,4,0,12,2,3,1,2,0,5,0,0.40506240473387267,-0.40506240473387267,0.0,0.40506240473387267,B
R6,13,A,0,3,2,1,3,8,2,0,1,2,1,9,1,0.2605189381891452,0.2605189381891452,0.2605189381891452,0.0,A
R6,14,A,1,2,1,3,1,9,3,1,2,4,0,5,0,0.24756701704985168,0.09332760059677736,0.17044730882331452,0.07711970822653716,A
R6,15,B,0,0,2,3,1,1,0,1,1,1,4,5,0,0.4115383653035194,-0.2572989488504451,0.07711970822653716,0.33441865707698226,B
R6,16,A,0,3,2,2,3,12,2,2,0,1,1,1,0,0.32468672527638887,-0.0032559712309467026,0.1607153770227211,0.16397134825366777,B
R6,17,B,1,3,0,5,0,0,2,3,2,3,1,6,0,0.4821821129604098,-0.4821821129604098,0.0,0.4821821129604098,B
R6,18,A,1,0,0,1,3,10,2,2,2,5,0,6,0,0.8230767306070388,0.48869405542230315,0.655885393014671,0.16719133759236782,A
R6,19,A,1,1,0,1,0,1,0,2,0,2,3,2,2,0.17044730882331452,0.15749538768402102,0.16397134825366777,0.006475960569646749,A
R6,20,B,1,2,1,4,0,3,0,1,2,1,0,1,0,0.5755097135571872,-0.5625577924178937,0.0064759605696467215,0.5690337529875404,B
R6,21,B,0,1,0,2,3,1,2,0,1,1,3,7,3,0.24756701704985168,-0.23461509591055818,0.006475960569646749,0.24109105648020493,B
R6,22,B,0,3,2,5,0,1,3,4,1,0,4,0,3,0.9034524100645225,-0.7492129936114482,0.07711970822653713,0.8263327018379854,B
R6,23,A,1,2,1,0,2,7,0,3,2,5,1,11,2,0.9034524100645225,0.7362610724721548,0.8198567412683386,0.08359566879618385,A
R6,24,A,1,2,1,1,4,1,0,2,1,5,1,1,2,0.655885393014671,0.655885393014671,0.655885393014671,0.0,A
R6,25,B,0,0,1,2,1,0,1,2,2,1,2,10,2,0.25404297761949846,-0.25404297761949846,0.0,0.25404297761949846,B
R6,26,A,1,1,2,4,1,4,0,4,2,4,1,12,1,0.019427881708940237,-0.019427881708940237,0.0,0.019427881708940237,B
R6,27,A,1,3,2,3,0,0,3,3,2,3,0,2,1,0.0,0.0,0.0,0.0,B
R6,28,B,1,1,2,5,0,3,2,0,2,3,1,4,2,0.3344186570769822,-0.32146673593768876,0.0064759605696467215,0.3279426965073355,B
R6,29,B,1,4,0,2,0,3,1,2,1,1,1,11,3,0.25404297761949846,-0.22813913534091143,0.012951921139293512,0.24109105648020496,B
R6,30,B,0,0,0,2,1,9,0,4,1,1,3,7,0,0.2669948987587919,-0.2669948987587919,0.0,0.2669948987587919,B
R6,31,B,1,3,1,4,0,8,2,1,2,1,3,1,1,0.5819856741268339,-0.5560818318482469,0.012951921139293499,0.5690337529875404,B
R6,32,B,1,4,0,0,3,4,0,3,1,0,6,11,3,0.08359566879618391,-0.07064374765689041,0.006475960569646749,0.07711970822653716,B
R6,33,B,0,2,2,5,0,0,1,0,2,1,1,4,3,0.6688373141539644,-0.6429334718753775,0.012951921139293443,0.655885393014671,B
R6,34,B,1,4,2,4,1,4,3,4,0,0,4,10,0,0.8101248094677453,-0.5016459765615966,0.15423941645307437,0.655885393014671,B
R6,35,A,1,1,2,3,1,0,3,0,0,3,0,10,3,0.16071537702272107,0.16071537702272107,0.16071537702272107,0.0,A
R6,36,A,0,4,0,2,0,0,1,0,2,4,0,6,0,0.5080859552389968,0.19960712233284816,0.3538465387859225,0.15423941645307432,A
R6,37,B,0,1,0,5,1,2,3,3,1,2,3,8,3,0.5819856741268338,-0.5819856741268338,0.0,0.5819856741268338,B
R6,38,B,0,0,1,3,1,4,3,4,2,1,4,0,1,0.4309662470124596,-0.4309662470124596,0.0,0.4309662470124596,B
R6,39,B,1,3,1,5,1,5,1,4,0,1,3,7,3,0.7394810618108549,-0.5852416453577806,0.07711970822653719,0.6623613535843178,B
R6,40,A,1,1,2,2,3,10,2,3,1,3,0,3,2,0.25404297761949834,0.22813913534091135,0.24109105648020485,0.012951921139293499,A
R6,41,B,0,2,1,3,0,10,3,3,1,3,1,0,1,0.006475960569646746,-0.006475960569646746,0.0,0.006475960569646746,B
R6,42,A,0,2,0,3,0,12,3,1,2,5,0,8,3,0.4886580735300565,0.18017924062390792,0.3344186570769822,0.15423941645307432,A
R6,43,A,1,1,2,0,4,2,2,3,2,4,0,8,1,0.6688373141539644,0.6429334718753775,0.655885393014671,0.012951921139293443,A
R6,44,A,1,4,2,2,0,10,1,2,0,4,1,11,2,0.4951340340997033,0.4951340340997033,0.4951340340997033,0.0,A
R6,45,B,0,1,1,4,0,3,0,0,1,1,2,11,1,0.49839000533065,-0.48543808419135653,0.0064759605696467215,0.49191404476100326,B
R6,46,B,1,2,1,4,0,12,3,2,0,2,0,12,0,0.40506240473387267,-0.2508229882807983,0.07711970822653719,0.3279426965073355,B
R6,47,B,0,4,1,2,3,2,1,1,0,0,7,7,0,0.4244902864428129,-0.23139510657185808,0.09654758993547741,0.3279426965073355,B
R6,48,A,0,4,0,2,0,10,3,0,2,2,3,1,2,0.18014325873166132,-0.12833557417448732,0.025903842278586997,0.15423941645307432,B
R7,1,A,1,4,0,3,1,2,0,1,2,1,1,7,3,0.40995044281641135,0.0876581418020135,0.24880429230921242,0.16114615050719894,A
R7,2,A,0,4,0,1,0,0,2,2,2,2,0,6,2,0.2189966571912396,-0.10329564382315823,0.05785050668404068,0.1611461505071989,B
R7,3,B,1,1,0,4,0,6,2,2,2,5,1,1,0,0.4177363066727149,-0.4177363066727149,0.0,0.4177363066727149,B
R7,4,B,1,4,0,5,0,6,3,1,2,3,1,10,0,0.4749597344717676,-0.39782572555971335,0.03856700445602712,0.43639273001574047,B
R7,5,A,1,4,0,4,1,0,0,2,1,1,1,12,3,0.39686962536085935,0.2357234748536604,0.3162965501072599,0.08057307525359947,A
R7,6,B,0,2,2,3,0,12,0,4,2,2,0,0,1,0.18256619228114085,-0.04883583445502186,0.06686517891305949,0.11570101336808136,B
R7,7,A,0,0,1,3,0,7,0,3,0,3,1,2,0,0.2034328735929964,-0.04228672308579748,0.08057307525359945,0.12285979833939693,B
R7,8,A,0,2,0,2,3,6,0,1,1,2,0,3,2,0.4671818147298279,0.2481851575385883,0.3576834861342081,0.1094983285956198,A
R7,9,B,0,4,1,1,2,5,0,3,1,0,4,7,0,0.16858558776673963,-0.1300185833107125,0.01928350222801356,0.14930208553872606,B
R7,10,A,0,0,2,2,1,4,0,2,0,0,4,7,1,0.4808897110703679,0.03298345445418964,0.25693658276227876,0.2239531283080891,A
R7,11,A,0,0,0,1,1,0,0,2,1,1,2,4,2,0.32752148030510864,0.01707324425918362,0.17229736228214612,0.15522411802296252,A
R7,12,B,1,2,0,3,0,3,2,2,1,4,0,0,2,0.1094983285956198,-0.1094983285956198,0.0,0.1094983285956198,B
R7,13,B,1,4,0,1,1,11,0,1,0,1,4,5,0,0.2818036349921298,-0.2818036349921298,0.0,0.2818036349921298,B
R7,14,B,1,2,0,4,1,2,2,2,2,4,1,10,1,0.30514533833231267,-0.15087732050820418,0.07713400891205424,0.22801132942025842,B
R7,15,B,1,1,1,1,1,11,1,4,2,4,0,5,1,0.21307462470700314,-0.06377253916827708,0.07465104276936303,0.1384235819376401,B
R7,16,B,1,0,0,5,0,11,2,1,1,5,1,11,2,0.1552241180229625,-0.1552241180229625,0.0,0.1552241180229625,B
