tau,tau_prime,method,trial,timestep,cos_sim,n_left,n_right,n_indifferent,n_incomparable,n_attempts
0.0,0.0,bt_laplace_bald_random,4,24,0.926237484874443,,,,,
0.0,0.0,bt_laplace_bald_random,4,25,0.9163039106266724,,,,,
0.0,0.0,bt_laplace_bald_random,4,26,0.9114068585453435,,,,,
0.0,0.0,bt_laplace_bald_random,4,27,0.9067369016000868,,,,,
0.0,0.0,bt_laplace_bald_random,4,28,0.8787504698149959,,,,,
0.0,0.0,bt_laplace_bald_random,4,29,0.8591610196674212,,,,,
0.0,0.0,bt_laplace_bald_random,4,30,0.8849323083040214,,,,,
0.0,0.0,bt_laplace_bald_random,4,-1,0.8849323083040214,13.0,17.0,0.0,0.0,30.0
0.0,0.0,bt_laplace_bald_left,0,1,0.7999274620971734,,,,,
0.0,0.0,bt_laplace_bald_left,0,2,0.7506201389864944,,,,,
0.0,0.0,bt_laplace_bald_left,0,3,0.6546576394870276,,,,,
0.0,0.0,bt_laplace_bald_left,0,4,0.746538556754834,,,,,
0.0,0.0,bt_laplace_bald_left,0,5,0.38198276895637895,,,,,
0.0,0.0,bt_laplace_bald_left,0,6,0.6357129414043784,,,,,
0.0,0.0,bt_laplace_bald_left,0,7,0.7700629638866112,,,,,
0.0,0.0,bt_laplace_bald_left,0,8,0.827809093721766,,,,,
0.0,0.0,bt_laplace_bald_left,0,9,0.9186149299836462,,,,,
0.0,0.0,bt_laplace_bald_left,0,10,0.9478827351532505,,,,,
0.0,0.0,bt_laplace_bald_left,0,11,0.9204871067749257,,,,,
0.0,0.0,bt_laplace_bald_left,0,12,0.9408196054745241,,,,,
0.0,0.0,bt_laplace_bald_left,0,13,0.9561359618221943,,,,,
0.0,0.0,bt_laplace_bald_left,0,14,0.9758608401474754,,,,,
0.0,0.0,bt_laplace_bald_left,0,15,0.9661872158106563,,,,,
0.0,0.0,bt_laplace_bald_left,0,16,0.9756178568744149,,,,,
0.0,0.0,bt_laplace_bald_left,0,17,0.974274504583511,,,,,
0.0,0.0,bt_laplace_bald_left,0,18,0.9859145533179792,,,,,
0.0,0.0,bt_laplace_bald_left,0,19,0.9879345514960375,,,,,
0.0,0.0,bt_laplace_bald_left,0,20,0.9877224417167845,,,,,
0.0,0.0,bt_laplace_bald_left,0,21,0.9709672600539486,,,,,
0.0,0.0,bt_laplace_bald_left,0,22,0.9624845005066504,,,,,
0.0,0.0,bt_laplace_bald_left,0,23,0.952054295698738,,,,,
0.0,0.0,bt_laplace_bald_left,0,24,0.9597567384185378,,,,,
0.0,0.0,bt_laplace_bald_left,0,25,0.9704817424965564,,,,,
0.0,0.0,bt_laplace_bald_left,0,26,0.9602826508410808,,,,,
0.0,0.0,bt_laplace_bald_left,0,27,0.9509614635608208,,,,,
0.0,0.0,bt_laplace_bald_left,0,28,0.9547388092201932,,,,,
0.0,0.0,bt_laplace_bald_left,0,29,0.9565392973005791,,,,,
0.0,0.0,bt_laplace_bald_left,0,30,0.9692573247739796,,,,,
0.0,0.0,bt_laplace_bald_left,0,-1,0.9692573247739796,18.0,12.0,0.0,0.0,30.0
0.0,0.0,bt_laplace_bald_left,1,1,0.5834531890592789,,,,,
0.0,0.0,bt_laplace_bald_left,1,2,0.5267236169978224,,,,,
0.0,0.0,bt_laplace_bald_left,1,3,0.5291555908778611,,,,,
0.0,0.0,bt_laplace_bald_left,1,4,0.4626064770760521,,,,,
0.0,0.0,bt_laplace_bald_left,1,5,0.2581533029036792,,,,,
0.0,0.0,bt_laplace_bald_left,1,6,0.6652142554402245,,,,,
0.0,0.0,bt_laplace_bald_left,1,7,0.3508437268211033,,,,,
0.0,0.0,bt_laplace_bald_left,1,8,0.2542634291220239,,,,,
0.0,0.0,bt_laplace_bald_left,1,9,0.24926772868063776,,,,,
0.0,0.0,bt_laplace_bald_left,1,10,0.35133444805982034,,,,,
0.0,0.0,bt_laplace_bald_left,1,11,0.43833202267540683,,,,,
0.0,0.0,bt_laplace_bald_left,1,12,0.3927916885992782,,,,,
0.0,0.0,bt_laplace_bald_left,1,13,0.31656967701378225,,,,,
0.0,0.0,bt_laplace_bald_left,1,14,0.3781154420606704,,,,,
0.0,0.0,bt_laplace_bald_left,1,15,0.2831822421714181,,,,,
0.0,0.0,bt_laplace_bald_left,1,16,0.28025024667953397,,,,,
0.0,0.0,bt_laplace_bald_left,1,17,0.2662491906378889,,,,,
0.0,0.0,bt_laplace_bald_left,1,18,0.3949990634948169,,,,,
0.0,0.0,bt_laplace_bald_left,1,19,0.46844745548902,,,,,
0.0,0.0,bt_laplace_bald_left,1,20,0.6778536260411839,,,,,
0.0,0.0,bt_laplace_bald_left,1,21,0.6119383202572477,,,,,
0.0,0.0,bt_laplace_bald_left,1,22,0.8228704206674554,,,,,
0.0,0.0,bt_laplace_bald_left,1,23,0.8554182551113901,,,,,
0.0,0.0,bt_laplace_bald_left,1,24,0.8883199864096876,,,,,
0.0,0.0,bt_laplace_bald_left,1,25,0.9017761574777681,,,,,
0.0,0.0,bt_laplace_bald_left,1,26,0.9052096702649638,,,,,
0.0,0.0,bt_laplace_bald_left,1,27,0.8972479616806501,,,,,
0.0,0.0,bt_laplace_bald_left,1,28,0.8095888620019598,,,,,
0.0,0.0,bt_laplace_bald_left,1,29,0.7942215674592026,,,,,
0.0,0.0,bt_laplace_bald_left,1,30,0.7431176565078083,,,,,
0.0,0.0,bt_laplace_bald_left,1,-1,0.7431176565078083,23.0,7.0,0.0,0.0,30.0
0.0,0.0,bt_laplace_bald_left,2,1,0.6845283872879666,,,,,
0.0,0.0,bt_laplace_bald_left,2,2,0.6600090089416074,,,,,
0.0,0.0,bt_laplace_bald_left,2,3,0.7295692442167014,,,,,
0.0,0.0,bt_laplace_bald_left,2,4,0.56947738470175,,,,,
0.0,0.0,bt_laplace_bald_left,2,5,0.8121225775519526,,,,,
0.0,0.0,bt_laplace_bald_left,2,6,0.9470936362698668,,,,,
0.0,0.0,bt_laplace_bald_left,2,7,0.964879365617793,,,,,
0.0,0.0,bt_laplace_bald_left,2,8,0.960894318588822,,,,,
0.0,0.0,bt_laplace_bald_left,2,9,0.9708909106942428,,,,,
0.0,0.0,bt_laplace_bald_left,2,10,0.9421324047076185,,,,,
0.0,0.0,bt_laplace_bald_left,2,11,0.9386435737856882,,,,,
0.0,0.0,bt_laplace_bald_left,2,12,0.9364581729195545,,,,,
0.0,0.0,bt_laplace_bald_left,2,13,0.9364533159417698,,,,,
0.0,0.0,bt_laplace_bald_left,2,14,0.9391252541714799,,,,,
0.0,0.0,bt_laplace_bald_left,2,15,0.9044925966258898,,,,,
0.0,0.0,bt_laplace_bald_left,2,16,0.8994628070235274,,,,,
0.0,0.0,bt_laplace_bald_left,2,17,0.9123550637782285,,,,,
0.0,0.0,bt_laplace_bald_left,2,18,0.9122978548757648,,,,,
0.0,0.0,bt_laplace_bald_left,2,19,0.9123918458138898,,,,,
0.0,0.0,bt_laplace_bald_left,2,20,0.8842154428531911,,,,,
0.0,0.0,bt_laplace_bald_left,2,21,0.8792473789246955,,,,,
0.0,0.0,bt_laplace_bald_left,2,22,0.8725593580060759,,,,,
0.0,0.0,bt_laplace_bald_left,2,23,0.8796657320217043,,,,,
0.0,0.0,bt_laplace_bald_left,2,24,0.8802381917279276,,,,,
0.0,0.0,bt_laplace_bald_left,2,25,0.8789961688481163,,,,,
0.0,0.0,bt_laplace_bald_left,2,26,0.8980483647707007,,,,,
0.0,0.0,bt_laplace_bald_left,2,27,0.887533121798351,,,,,
0.0,0.0,bt_laplace_bald_left,2,28,0.8927514857677625,,,,,
0.0,0.0,bt_laplace_bald_left,2,29,0.8935962751383495,,,,,
0.0,0.0,bt_laplace_bald_left,2,30,0.8936830975651222,,,,,
0.0,0.0,bt_laplace_bald_left,2,-1,0.8936830975651222,16.0,14.0,0.0,0.0,30.0
0.0,0.0,bt_laplace_bald_left,3,1,0.5829929902006857,,,,,
0.0,0.0,bt_laplace_bald_left,3,2,0.3862537024465544,,,,,
0.0,0.0,bt_laplace_bald_left,3,3,0.5757804798790607,,,,,
0.0,0.0,bt_laplace_bald_left,3,4,0.4802727509431744,,,,,
0.0,0.0,bt_laplace_bald_left,3,5,0.5745348442119821,,,,,
0.0,0.0,bt_laplace_bald_left,3,6,0.8495148529577665,,,,,
0.0,0.0,bt_laplace_bald_left,3,7,0.7451598149049282,,,,,
0.0,0.0,bt_laplace_bald_left,3,8,0.78645085161336,,,,,
0.0,0.0,bt_laplace_bald_left,3,9,0.7734423473598391,,,,,
0.0,0.0,bt_laplace_bald_left,3,10,0.7558477058868298,,,,,
0.0,0.0,bt_laplace_bald_left,3,11,0.78025882222467,,,,,
0.0,0.0,bt_laplace_bald_left,3,12,0.7385338572354995,,,,,
0.0,0.0,bt_laplace_bald_left,3,13,0.7890392290541786,,,,,
0.0,0.0,bt_laplace_bald_left,3,14,0.7076474010904126,,,,,
0.0,0.0,bt_laplace_bald_left,3,15,0.6723316251962949,,,,,
0.0,0.0,bt_laplace_bald_left,3,16,0.6314602799293144,,,,,
0.0,0.0,bt_laplace_bald_left,3,17,0.644976229885288,,,,,
0.0,0.0,bt_laplace_bald_left,3,18,0.7054371997978873,,,,,
0.0,0.0,bt_laplace_bald_left,3,19,0.6797530135150759,,,,,
0.0,0.0,bt_laplace_bald_left,3,20,0.7105882598896021,,,,,
0.0,0.0,bt_laplace_bald_left,3,21,0.7038513280979705,,,,,
0.0,0.0,bt_laplace_bald_left,3,22,0.6753256666419585,,,,,
0.0,0.0,bt_laplace_bald_left,3,23,0.6182846136727718,,,,,
0.0,0.0,bt_laplace_bald_left,3,24,0.6483507115120014,,,,,
0.0,0.0,bt_laplace_bald_left,3,25,0.6383986005913449,,,,,
0.0,0.0,bt_laplace_bald_left,3,26,0.6269770886549946,,,,,
0.0,0.0,bt_laplace_bald_left,3,27,0.6654557243311932,,,,,
0.0,0.0,bt_laplace_bald_left,3,28,0.6845301540491392,,,,,
0.0,0.0,bt_laplace_bald_left,3,29,0.7059037185852347,,,,,
0.0,0.0,bt_laplace_bald_left,3,30,0.6771994214242231,,,,,
0.0,0.0,bt_laplace_bald_left,3,-1,0.6771994214242231,16.0,14.0,0.0,0.0,30.0
0.0,0.0,bt_laplace_bald_left,4,1,0.5798703761343561,,,,,
0.0,0.0,bt_laplace_bald_left,4,2,0.6273242390211068,,,,,
0.0,0.0,bt_laplace_bald_left,4,3,0.8086550557553214,,,,,
0.0,0.0,bt_laplace_bald_left,4,4,0.8687023651726045,,,,,
0.0,0.0,bt_laplace_bald_left,4,5,0.8203738502011249,,,,,
0.0,0.0,bt_laplace_bald_left,4,6,0.6147718596103733,,,,,
0.0,0.0,bt_laplace_bald_left,4,7,0.5495616853984948,,,,,
0.0,0.0,bt_laplace_bald_left,4,8,0.4681027046716526,,,,,
0.0,0.0,bt_laplace_bald_left,4,9,0.4493030082181973,,,,,
0.0,0.0,bt_laplace_bald_left,4,10,0.40563065101760587,,,,,
0.0,0.0,bt_laplace_bald_left,4,11,0.5540187503531815,,,,,
0.0,0.0,bt_laplace_bald_left,4,12,0.5906076415128295,,,,,
0.0,0.0,bt_laplace_bald_left,4,13,0.6556090377523044,,,,,
0.0,0.0,bt_laplace_bald_left,4,14,0.6098231117401015,,,,,
0.0,0.0,bt_laplace_bald_left,4,15,0.5965733433478262,,,,,
0.0,0.0,bt_laplace_bald_left,4,16,0.6265855209992927,,,,,
0.0,0.0,bt_laplace_bald_left,4,17,0.5531529515799007,,,,,
0.0,0.0,bt_laplace_bald_left,4,18,0.5048086163728706,,,,,
0.0,0.0,bt_laplace_bald_left,4,19,0.4697447408642187,,,,,
0.0,0.0,bt_laplace_bald_left,4,20,0.5512728902464222,,,,,
0.0,0.0,bt_laplace_bald_left,4,21,0.5421414924955048,,,,,
0.0,0.0,bt_laplace_bald_left,4,22,0.5071765238529667,,,,,
0.0,0.0,bt_laplace_bald_left,4,23,0.4786122950813849,,,,,
0.0,0.0,bt_laplace_bald_left,4,24,0.5336464326080413,,,,,
0.0,0.0,bt_laplace_bald_left,4,25,0.5822397282550374,,,,,
0.0,0.0,bt_laplace_bald_left,4,26,0.5652117353693016,,,,,
0.0,0.0,bt_laplace_bald_left,4,27,0.5847404123035714,,,,,
0.0,0.0,bt_laplace_bald_left,4,28,0.6068723341452266,,,,,
0.0,0.0,bt_laplace_bald_left,4,29,0.6209683605317454,,,,,
0.0,0.0,bt_laplace_bald_left,4,30,0.6598907554352651,,,,,
0.0,0.0,bt_laplace_bald_left,4,-1,0.6598907554352651,12.0,18.0,0.0,0.0,30.0
0.2,0.0,multiframe,0,1,0.7880525229731701,,,,,
0.2,0.0,multiframe,0,2,0.9222137245165055,,,,,
0.2,0.0,multiframe,0,3,0.7233205127763738,,,,,
0.2,0.0,multiframe,0,4,0.9757489101161343,,,,,
0.2,0.0,multiframe,0,5,0.8028049442349905,,,,,
0.2,0.0,multiframe,0,6,0.8229930363318929,,,,,
0.2,0.0,multiframe,0,7,0.9289407299591427,,,,,
0.2,0.0,multiframe,0,8,0.9517598287726514,,,,,
0.2,0.0,multiframe,0,9,0.9287787227706523,,,,,
0.2,0.0,multiframe,0,10,0.7861528623796679,,,,,
0.2,0.0,multiframe,0,11,0.9628022574928865,,,,,
0.2,0.0,multiframe,0,12,0.9870408309741038,,,,,
0.2,0.0,multiframe,0,13,0.9202222369730061,,,,,
0.2,0.0,multiframe,0,14,0.9931097653774339,,,,,
0.2,0.0,multiframe,0,15,0.9972167563106752,,,,,
0.2,0.0,multiframe,0,16,0.9303816084134059,,,,,
0.2,0.0,multiframe,0,17,0.9983558087647274,,,,,
0.2,0.0,multiframe,0,18,0.9771299590967457,,,,,
0.2,0.0,multiframe,0,19,0.9635033861023231,,,,,
0.2,0.0,multiframe,0,20,0.9987836191420169,,,,,
0.2,0.0,multiframe,0,21,0.9958813477374343,,,,,
0.2,0.0,multiframe,0,22,0.9758612203879513,,,,,
0.2,0.0,multiframe,0,23,0.9941003136668748,,,,,
0.2,0.0,multiframe,0,24,0.9984966643942276,,,,,
0.2,0.0,multiframe,0,25,0.9973787432412952,,,,,
0.2,0.0,multiframe,0,26,0.9925528674485755,,,,,
0.2,0.0,multiframe,0,27,0.9964520018584166,,,,,
0.2,0.0,multiframe,0,28,0.9974137058589393,,,,,
0.2,0.0,multiframe,0,29,0.9987876408946186,,,,,
0.2,0.0,multiframe,0,30,0.9989817978276793,,,,,
0.2,0.0,multiframe,0,-1,0.9989817978276793,8.0,6.0,16.0,0.0,30.0
0.2,0.0,multiframe,1,1,0.7372476395875102,,,,,
0.2,0.0,multiframe,1,2,0.851228219506584,,,,,
0.2,0.0,multiframe,1,3,0.7762855067367715,,,,,
0.2,0.0,multiframe,1,4,0.9657884616066204,,,,,
0.2,0.0,multiframe,1,5,0.935148670957682,,,,,
0.2,0.0,multiframe,1,6,0.9451278806280841,,,,,
0.2,0.0,multiframe,1,7,0.9825481570696832,,,,,
0.2,0.0,multiframe,1,8,0.9780118425680073,,,,,
0.2,0.0,multiframe,1,9,0.9690029527183143,,,,,
0.2,0.0,multiframe,1,10,0.9829506377797662,,,,,
0.2,0.0,multiframe,1,11,0.9845260659897239,,,,,
0.2,0.0,multiframe,1,12,0.989845215308788,,,,,
0.2,0.0,multiframe,1,13,0.9952883239989534,,,,,
0.2,0.0,multiframe,1,14,0.8212491949372536,,,,,
0.2,0.0,multiframe,1,15,0.9898069998505509,,,,,
0.2,0.0,multiframe,1,16,0.9875756816192011,,,,,
0.2,0.0,multiframe,1,17,0.8795653972783384,,,,,
0.2,0.0,multiframe,1,18,0.9961582308255265,,,,,
0.2,0.0,multiframe,1,19,0.9970932626743291,,,,,
0.2,0.0,multiframe,1,20,0.9933943024953051,,,,,
0.2,0.0,multiframe,1,21,0.981383899472999,,,,,
0.2,0.0,multiframe,1,22,0.9780825244684647,,,,,
0.2,0.0,multiframe,1,23,0.988735446225769,,,,,
0.2,0.0,multiframe,1,24,0.9894039866195441,,,,,
0.2,0.0,multiframe,1,25,0.6543114060645906,,,,,
0.2,0.0,multiframe,1,26,0.9779142558965622,,,,,
0.2,0.0,multiframe,1,27,0.9996216700336721,,,,,
0.2,0.0,multiframe,1,28,0.9396624965550796,,,,,
0.2,0.0,multiframe,1,29,0.9966628312658047,,,,,
0.2,0.0,multiframe,1,30,0.9994886128670011,,,,,
0.2,0.0,multiframe,1,-1,0.9994886128670011,9.0,5.0,16.0,0.0,30.0
0.2,0.0,multiframe,2,1,0.5682193742319733,,,,,
0.2,0.0,multiframe,2,2,0.7495139557855242,,,,,
0.2,0.0,multiframe,2,3,0.7044382461121097,,,,,
0.2,0.0,multiframe,2,4,0.563188124039768,,,,,
0.2,0.0,multiframe,2,5,0.9700986579808831,,,,,
0.2,0.0,multiframe,2,6,0.9556913933001117,,,,,
0.2,0.0,multiframe,2,7,0.9834615734705788,,,,,
0.2,0.0,multiframe,2,8,0.9657535595921374,,,,,
0.2,0.0,multiframe,2,9,0.972761518252278,,,,,
0.2,0.0,multiframe,2,10,0.9663925020059406,,,,,
0.2,0.0,multiframe,2,11,0.9798075280757105,,,,,
0.2,0.0,multiframe,2,12,0.9938960479249663,,,,,
0.2,0.0,multiframe,2,13,0.9976711513562654,,,,,
0.2,0.0,multiframe,2,14,0.9941117800200967,,,,,
0.2,0.0,multiframe,2,15,0.9972188634016155,,,,,
0.2,0.0,multiframe,2,16,0.9984274856311015,,,,,
0.2,0.0,multiframe,2,17,0.49007807861109715,,,,,
0.2,0.0,multiframe,2,18,0.9992217432732641,,,,,
0.2,0.0,multiframe,2,19,0.9996279124216625,,,,,
0.2,0.0,multiframe,2,20,0.9993550886747413,,,,,
0.2,0.0,multiframe,2,21,0.9941621876123014,,,,,
0.2,0.0,multiframe,2,22,0.9970895590849896,,,,,
0.2,0.0,multiframe,2,23,0.9958541775844952,,,,,
0.2,0.0,multiframe,2,24,0.9977506451561092,,,,,
0.2,0.0,multiframe,2,25,0.9983689889127992,,,,,
0.2,0.0,multiframe,2,26,0.9996583943136358,,,,,
0.2,0.0,multiframe,2,27,0.9997132338438396,,,,,
0.2,0.0,multiframe,2,28,0.9985599534744507,,,,,
0.2,0.0,multiframe,2,29,0.998825447318524,,,,,
0.2,0.0,multiframe,2,30,0.9980115273488878,,,,,
0.2,0.0,multiframe,2,-1,0.9980115273488878,7.0,9.0,14.0,0.0,30.0
0.2,0.0,multiframe,3,1,0.7553295046526426,,,,,
0.2,0.0,multiframe,3,2,0.89644185144455,,,,,
0.2,0.0,multiframe,3,3,0.9264966704289147,,,,,
0.2,0.0,multiframe,3,4,0.9608889543561725,,,,,
0.2,0.0,multiframe,3,5,0.9475202135023644,,,,,
0.2,0.0,multiframe,3,6,0.9694645827327636,,,,,
0.2,0.0,multiframe,3,7,0.9788259897403544,,,,,
0.2,0.0,multiframe,3,8,0.9961742966122344,,,,,
0.2,0.0,multiframe,3,9,0.9982677534581534,,,,,
0.2,0.0,multiframe,3,10,0.9968936550363576,,,,,
0.2,0.0,multiframe,3,11,0.9995881006137678,,,,,
0.2,0.0,multiframe,3,12,0.9989707068870095,,,,,
0.2,0.0,multiframe,3,13,0.9971025122507748,,,,,
0.2,0.0,multiframe,3,14,0.9956706947712969,,,,,
0.2,0.0,multiframe,3,15,0.9971916492353295,,,,,
0.2,0.0,multiframe,3,16,0.9991725391125617,,,,,
0.2,0.0,multiframe,3,17,0.7150014539086359,,,,,
0.2,0.0,multiframe,3,18,0.9971680409915163,,,,,
0.2,0.0,multiframe,3,19,0.9998274422031095,,,,,
0.2,0.0,multiframe,3,20,0.9992346424637633,,,,,
0.2,0.0,multiframe,3,21,0.9996722791662446,,,,,
0.2,0.0,multiframe,3,22,0.998427814265344,,,,,
0.2,0.0,multiframe,3,23,0.9988848305045498,,,,,
0.2,0.0,multiframe,3,24,0.998270094524409,,,,,
0.2,0.0,multiframe,3,25,0.997195254181908,,,,,
0.2,0.0,multiframe,3,26,0.9948779636752786,,,,,
0.2,0.0,multiframe,3,27,0.9948622031171913,,,,,
0.2,0.0,multiframe,3,28,0.9966918385894897,,,,,
0.2,0.0,multiframe,3,29,0.9992925793867349,,,,,
0.2,0.0,multiframe,3,30,0.9992322033427493,,,,,
0.2,0.0,multiframe,3,-1,0.9992322033427493,10.0,6.0,14.0,0.0,30.0
0.2,0.0,multiframe,4,1,0.8364586724953558,,,,,
0.2,0.0,multiframe,4,2,0.6116732447768264,,,,,
0.2,0.0,multiframe,4,3,0.9283975512650824,,,,,
0.2,0.0,multiframe,4,4,0.9827866820848997,,,,,
0.2,0.0,multiframe,4,5,0.9665752326572812,,,,,
0.2,0.0,multiframe,4,6,0.99606919004214,,,,,
0.2,0.0,multiframe,4,7,0.6205284814194033,,,,,
0.2,0.0,multiframe,4,8,0.9732578606848743,,,,,
0.2,0.0,multiframe,4,9,0.9080773802790184,,,,,
0.2,0.0,multiframe,4,10,0.9753738746471436,,,,,
0.2,0.0,multiframe,4,11,0.9970564327052764,,,,,
0.2,0.0,multiframe,4,12,0.8819302353370236,,,,,
0.2,0.0,multiframe,4,13,0.9246116939014967,,,,,
0.2,0.0,multiframe,4,14,0.9930346376808982,,,,,
0.2,0.0,multiframe,4,15,0.9291539455428927,,,,,
0.2,0.0,multiframe,4,16,0.9863385468300081,,,,,
0.2,0.0,multiframe,4,17,0.9948617886841465,,,,,
0.2,0.0,multiframe,4,18,0.9295496362337302,,,,,
0.2,0.0,multiframe,4,19,0.9960504991592194,,,,,
0.2,0.0,multiframe,4,20,0.6719165821939678,,,,,
0.2,0.0,multiframe,4,21,0.9988556908230831,,,,,
0.2,0.0,multiframe,4,22,0.6661310402730857,,,,,
0.2,0.0,multiframe,4,23,0.9970440264465519,,,,,
0.2,0.0,multiframe,4,24,0.8105232218681104,,,,,
0.2,0.0,multiframe,4,25,0.9997676455957237,,,,,
0.2,0.0,multiframe,4,26,0.9969677840132037,,,,,
0.2,0.0,multiframe,4,27,0.956025681343046,,,,,
0.2,0.0,multiframe,4,28,0.982722518960384,,,,,
0.2,0.0,multiframe,4,29,0.7861702611178211,,,,,
0.2,0.0,multiframe,4,30,0.8974401118710443,,,,,
0.2,0.0,multiframe,4,-1,0.8974401118710443,6.0,6.0,18.0,0.0,30.0
0.2,0.0,bt_laplace_bald,0,1,0.7290232961346055,,,,,
0.2,0.0,bt_laplace_bald,0,2,0.755324634711775,,,,,
0.2,0.0,bt_laplace_bald,0,3,0.8013008911628312,,,,,
0.2,0.0,bt_laplace_bald,0,4,0.8399584255043671,,,,,
0.2,0.0,bt_laplace_bald,0,5,0.8939469804001773,,,,,
0.2,0.0,bt_laplace_bald,0,6,0.6521776692374663,,,,,
0.2,0.0,bt_laplace_bald,0,7,0.5645284826152381,,,,,
0.2,0.0,bt_laplace_bald,0,8,0.597669520320772,,,,,
0.2,0.0,bt_laplace_bald,0,9,0.6562577003329177,,,,,
0.2,0.0,bt_laplace_bald,0,10,0.6010182079952797,,,,,
0.2,0.0,bt_laplace_bald,0,11,0.592693136398709,,,,,
0.2,0.0,bt_laplace_bald,0,12,0.47733977847436915,,,,,
0.2,0.0,bt_laplace_bald,0,13,0.49554672228661384,,,,,
0.2,0.0,bt_laplace_bald,0,14,0.47471905525989155,,,,,
0.2,0.0,bt_laplace_bald,0,15,0.4839448238110821,,,,,
0.2,0.0,bt_laplace_bald,0,16,0.5093042314666893,,,,,
0.2,0.0,bt_laplace_bald,0,17,0.5381490234616908,,,,,
0.2,0.0,bt_laplace_bald,0,18,0.513124002812782,,,,,
0.2,0.0,bt_laplace_bald,0,19,0.4523274122938271,,,,,
0.2,0.0,bt_laplace_bald,0,20,0.4636753745472393,,,,,
0.2,0.0,bt_laplace_bald,0,21,0.4354754087721498,,,,,
0.2,0.0,bt_laplace_bald,0,22,0.4741006532734281,,,,,
0.2,0.0,bt_laplace_bald,0,23,0.471068484293273,,,,,
0.2,0.0,bt_laplace_bald,0,24,0.4952897191551287,,,,,
0.2,0.0,bt_laplace_bald,0,25,0.48333780878990124,,,,,
0.2,0.0,bt_laplace_bald,0,26,0.503640284267477,,,,,
0.2,0.0,bt_laplace_bald,0,27,0.4881871682359828,,,,,
0.2,0.0,bt_laplace_bald,0,28,0.4794009828985874,,,,,
0.2,0.0,bt_laplace_bald,0,29,0.5098163525112511,,,,,
0.2,0.0,bt_laplace_bald,0,30,0.5099808406524086,,,,,
0.2,0.0,bt_laplace_bald,0,-1,0.5099808406524086,15.0,14.0,1.0,0.0,30.0
0.2,0.0,bt_laplace_bald,1,1,0.5955609780072421,,,,,
0.2,0.0,bt_laplace_bald,1,2,0.5247028737896384,,,,,
0.2,0.0,bt_laplace_bald,1,3,0.7382835926483049,,,,,
0.2,0.0,bt_laplace_bald,1,4,0.2951494384748939,,,,,
0.2,0.0,bt_laplace_bald,1,5,0.43119399372919043,,,,,
0.2,0.0,bt_laplace_bald,1,6,0.843200259391334,,,,,
0.2,0.0,bt_laplace_bald,1,7,0.9318924414365347,,,,,
0.2,0.0,bt_laplace_bald,1,8,0.823405449622216,,,,,
0.2,0.0,bt_laplace_bald,1,9,0.7889322775087145,,,,,
0.2,0.0,bt_laplace_bald,1,10,0.8020567857358232,,,,,
0.2,0.0,bt_laplace_bald,1,11,0.7944495571146861,,,,,
0.2,0.0,bt_laplace_bald,1,12,0.6920967952127816,,,,,
0.2,0.0,bt_laplace_bald,1,13,0.6791578161532248,,,,,
0.2,0.0,bt_laplace_bald,1,14,0.6374454791433459,,,,,
