tau,tau_prime,method,trial,timestep,cos_sim,n_left,n_right,n_indifferent,n_incomparable,n_attempts
0.2,0.0,bt_laplace_bald,1,15,0.6343883462043305,,,,,
0.2,0.0,bt_laplace_bald,1,16,0.701298339735586,,,,,
0.2,0.0,bt_laplace_bald,1,17,0.7205168413850751,,,,,
0.2,0.0,bt_laplace_bald,1,18,0.7207485498463917,,,,,
0.2,0.0,bt_laplace_bald,1,19,0.6941122683867778,,,,,
0.2,0.0,bt_laplace_bald,1,20,0.6857056790823305,,,,,
0.2,0.0,bt_laplace_bald,1,21,0.6895828147351564,,,,,
0.2,0.0,bt_laplace_bald,1,22,0.7118312369786955,,,,,
0.2,0.0,bt_laplace_bald,1,23,0.7085790193284562,,,,,
0.2,0.0,bt_laplace_bald,1,24,0.7230033863915041,,,,,
0.2,0.0,bt_laplace_bald,1,25,0.687857241324764,,,,,
0.2,0.0,bt_laplace_bald,1,26,0.6808458676926702,,,,,
0.2,0.0,bt_laplace_bald,1,27,0.6782132636658885,,,,,
0.2,0.0,bt_laplace_bald,1,28,0.6685727942799157,,,,,
0.2,0.0,bt_laplace_bald,1,29,0.6668507982681511,,,,,
0.2,0.0,bt_laplace_bald,1,30,0.6766725479902227,,,,,
0.2,0.0,bt_laplace_bald,1,-1,0.6766725479902227,14.0,15.0,1.0,0.0,30.0
0.2,0.0,bt_laplace_bald,2,1,0.6459696120054318,,,,,
0.2,0.0,bt_laplace_bald,2,2,0.6336285787433545,,,,,
0.2,0.0,bt_laplace_bald,2,3,0.7752311832193114,,,,,
0.2,0.0,bt_laplace_bald,2,4,0.8845239923794944,,,,,
0.2,0.0,bt_laplace_bald,2,5,0.2734676105649798,,,,,
0.2,0.0,bt_laplace_bald,2,6,0.6367461939177917,,,,,
0.2,0.0,bt_laplace_bald,2,7,0.5670110337154374,,,,,
0.2,0.0,bt_laplace_bald,2,8,0.47106635889087894,,,,,
0.2,0.0,bt_laplace_bald,2,9,0.5228176540676052,,,,,
0.2,0.0,bt_laplace_bald,2,10,0.6075678411186423,,,,,
0.2,0.0,bt_laplace_bald,2,11,0.7783632379968443,,,,,
0.2,0.0,bt_laplace_bald,2,12,0.7030864910184108,,,,,
0.2,0.0,bt_laplace_bald,2,13,0.8610023119301005,,,,,
0.2,0.0,bt_laplace_bald,2,14,0.77836522971665,,,,,
0.2,0.0,bt_laplace_bald,2,15,0.7735020806526502,,,,,
0.2,0.0,bt_laplace_bald,2,16,0.808207719761134,,,,,
0.2,0.0,bt_laplace_bald,2,17,0.8130939025243373,,,,,
0.2,0.0,bt_laplace_bald,2,18,0.8306583457587385,,,,,
0.2,0.0,bt_laplace_bald,2,19,0.7826973506652577,,,,,
0.2,0.0,bt_laplace_bald,2,20,0.703815489373755,,,,,
0.2,0.0,bt_laplace_bald,2,21,0.5805510094932447,,,,,
0.2,0.0,bt_laplace_bald,2,22,0.6350278397424353,,,,,
0.2,0.0,bt_laplace_bald,2,23,0.6568397434831728,,,,,
0.2,0.0,bt_laplace_bald,2,24,0.5604761273448191,,,,,
0.2,0.0,bt_laplace_bald,2,25,0.6350354379505034,,,,,
0.2,0.0,bt_laplace_bald,2,26,0.7269713815431222,,,,,
0.2,0.0,bt_laplace_bald,2,27,0.752004953527392,,,,,
0.2,0.0,bt_laplace_bald,2,28,0.7452841303406144,,,,,
0.2,0.0,bt_laplace_bald,2,29,0.6945147226836172,,,,,
0.2,0.0,bt_laplace_bald,2,30,0.7263825477558432,,,,,
0.2,0.0,bt_laplace_bald,2,-1,0.7263825477558432,12.0,16.0,2.0,0.0,30.0
0.2,0.0,bt_laplace_bald,3,1,0.5867097286121536,,,,,
0.2,0.0,bt_laplace_bald,3,2,0.7150506199134602,,,,,
0.2,0.0,bt_laplace_bald,3,3,0.2850586360346293,,,,,
0.2,0.0,bt_laplace_bald,3,4,0.280083577050463,,,,,
0.2,0.0,bt_laplace_bald,3,5,0.49141572161348185,,,,,
0.2,0.0,bt_laplace_bald,3,6,0.667488739175321,,,,,
0.2,0.0,bt_laplace_bald,3,7,0.6342852839436266,,,,,
0.2,0.0,bt_laplace_bald,3,8,0.6734917001271337,,,,,
0.2,0.0,bt_laplace_bald,3,9,0.664775817559904,,,,,
0.2,0.0,bt_laplace_bald,3,10,0.6712015077164203,,,,,
0.2,0.0,bt_laplace_bald,3,11,0.6892257281235018,,,,,
0.2,0.0,bt_laplace_bald,3,12,0.6889644929519678,,,,,
0.2,0.0,bt_laplace_bald,3,13,0.6698777247412978,,,,,
0.2,0.0,bt_laplace_bald,3,14,0.6664001197459588,,,,,
0.2,0.0,bt_laplace_bald,3,15,0.7307232019715504,,,,,
0.2,0.0,bt_laplace_bald,3,16,0.766991417748529,,,,,
0.2,0.0,bt_laplace_bald,3,17,0.727250812048803,,,,,
0.2,0.0,bt_laplace_bald,3,18,0.82022049928404,,,,,
0.2,0.0,bt_laplace_bald,3,19,0.8947495064213725,,,,,
0.2,0.0,bt_laplace_bald,3,20,0.8726797675166126,,,,,
0.2,0.0,bt_laplace_bald,3,21,0.8548051192347521,,,,,
0.2,0.0,bt_laplace_bald,3,22,0.8182335313453918,,,,,
0.2,0.0,bt_laplace_bald,3,23,0.7962382700150994,,,,,
0.2,0.0,bt_laplace_bald,3,24,0.7208455279572786,,,,,
0.2,0.0,bt_laplace_bald,3,25,0.6700687902827723,,,,,
0.2,0.0,bt_laplace_bald,3,26,0.6650606685037714,,,,,
0.2,0.0,bt_laplace_bald,3,27,0.6672653621745702,,,,,
0.2,0.0,bt_laplace_bald,3,28,0.6430982189143641,,,,,
0.2,0.0,bt_laplace_bald,3,29,0.6660879173063952,,,,,
0.2,0.0,bt_laplace_bald,3,30,0.6270187193627089,,,,,
0.2,0.0,bt_laplace_bald,3,-1,0.6270187193627089,18.0,12.0,0.0,0.0,30.0
0.2,0.0,bt_laplace_bald,4,1,0.6245671039595585,,,,,
0.2,0.0,bt_laplace_bald,4,2,0.6146951183847337,,,,,
0.2,0.0,bt_laplace_bald,4,3,0.7715811655387239,,,,,
0.2,0.0,bt_laplace_bald,4,4,0.6875814359965081,,,,,
0.2,0.0,bt_laplace_bald,4,5,0.212368772798966,,,,,
0.2,0.0,bt_laplace_bald,4,6,0.21136991916266962,,,,,
0.2,0.0,bt_laplace_bald,4,7,0.21206731691410705,,,,,
0.2,0.0,bt_laplace_bald,4,8,0.21597296722130402,,,,,
0.2,0.0,bt_laplace_bald,4,9,0.20288236933549056,,,,,
0.2,0.0,bt_laplace_bald,4,10,0.37900507972450315,,,,,
0.2,0.0,bt_laplace_bald,4,11,0.36666536857250975,,,,,
0.2,0.0,bt_laplace_bald,4,12,0.4238970739478097,,,,,
0.2,0.0,bt_laplace_bald,4,13,0.385492022188189,,,,,
0.2,0.0,bt_laplace_bald,4,14,0.39122684777002836,,,,,
0.2,0.0,bt_laplace_bald,4,15,0.42242127095427734,,,,,
0.2,0.0,bt_laplace_bald,4,16,0.3593323571408424,,,,,
0.2,0.0,bt_laplace_bald,4,17,0.323540408291255,,,,,
0.2,0.0,bt_laplace_bald,4,18,0.29524416939283843,,,,,
0.2,0.0,bt_laplace_bald,4,19,0.29401223944501775,,,,,
0.2,0.0,bt_laplace_bald,4,20,0.25319010394477454,,,,,
0.2,0.0,bt_laplace_bald,4,21,0.24831580706171072,,,,,
0.2,0.0,bt_laplace_bald,4,22,0.29440161219095023,,,,,
0.2,0.0,bt_laplace_bald,4,23,0.322117903943105,,,,,
0.2,0.0,bt_laplace_bald,4,24,0.40308277596680153,,,,,
0.2,0.0,bt_laplace_bald,4,25,0.4469331498466239,,,,,
0.2,0.0,bt_laplace_bald,4,26,0.4543408265477007,,,,,
0.2,0.0,bt_laplace_bald,4,27,0.412026497060987,,,,,
0.2,0.0,bt_laplace_bald,4,28,0.41855516151632527,,,,,
0.2,0.0,bt_laplace_bald,4,29,0.4142629146329615,,,,,
0.2,0.0,bt_laplace_bald,4,30,0.39669357755824963,,,,,
0.2,0.0,bt_laplace_bald,4,-1,0.39669357755824963,12.0,13.0,5.0,0.0,30.0
0.2,0.0,bt_laplace_bald_k,0,1,0.7222859652606461,,,,,
0.2,0.0,bt_laplace_bald_k,0,2,0.7414766831811685,,,,,
0.2,0.0,bt_laplace_bald_k,0,3,0.806191459435994,,,,,
0.2,0.0,bt_laplace_bald_k,0,4,0.8222744070304369,,,,,
0.2,0.0,bt_laplace_bald_k,0,5,0.7539039372151912,,,,,
0.2,0.0,bt_laplace_bald_k,0,6,0.7040974820372421,,,,,
0.2,0.0,bt_laplace_bald_k,0,7,0.7359268732312975,,,,,
0.2,0.0,bt_laplace_bald_k,0,8,0.5795935760382577,,,,,
0.2,0.0,bt_laplace_bald_k,0,9,0.5583019707367451,,,,,
0.2,0.0,bt_laplace_bald_k,0,10,0.7223370891334836,,,,,
0.2,0.0,bt_laplace_bald_k,0,11,0.6906667797492575,,,,,
0.2,0.0,bt_laplace_bald_k,0,12,0.7168935106934676,,,,,
0.2,0.0,bt_laplace_bald_k,0,13,0.6900014552026948,,,,,
0.2,0.0,bt_laplace_bald_k,0,14,0.6583857406968989,,,,,
0.2,0.0,bt_laplace_bald_k,0,15,0.5511852735595819,,,,,
0.2,0.0,bt_laplace_bald_k,0,16,0.6225853881134269,,,,,
0.2,0.0,bt_laplace_bald_k,0,17,0.5770956762408187,,,,,
0.2,0.0,bt_laplace_bald_k,0,18,0.4615596292004136,,,,,
0.2,0.0,bt_laplace_bald_k,0,19,0.5321426401526687,,,,,
0.2,0.0,bt_laplace_bald_k,0,20,0.6084135473770456,,,,,
0.2,0.0,bt_laplace_bald_k,0,21,0.4506847695808335,,,,,
0.2,0.0,bt_laplace_bald_k,0,22,0.5602508951069708,,,,,
0.2,0.0,bt_laplace_bald_k,0,23,0.5455531077489661,,,,,
0.2,0.0,bt_laplace_bald_k,0,24,0.6341824869820623,,,,,
0.2,0.0,bt_laplace_bald_k,0,25,0.6263861208858416,,,,,
0.2,0.0,bt_laplace_bald_k,0,26,0.6781766011197986,,,,,
0.2,0.0,bt_laplace_bald_k,0,27,0.6679242907127789,,,,,
0.2,0.0,bt_laplace_bald_k,0,28,0.6531883434736209,,,,,
0.2,0.0,bt_laplace_bald_k,0,29,0.6867996871995883,,,,,
0.2,0.0,bt_laplace_bald_k,0,30,0.6231483641487816,,,,,
0.2,0.0,bt_laplace_bald_k,0,31,0.5979644210040367,,,,,
0.2,0.0,bt_laplace_bald_k,0,32,0.5929830634004845,,,,,
0.2,0.0,bt_laplace_bald_k,0,33,0.650083181803501,,,,,
0.2,0.0,bt_laplace_bald_k,0,34,0.6618029109275957,,,,,
0.2,0.0,bt_laplace_bald_k,0,35,0.677914553063835,,,,,
0.2,0.0,bt_laplace_bald_k,0,36,0.6874626347253623,,,,,
0.2,0.0,bt_laplace_bald_k,0,37,0.6971401214517824,,,,,
0.2,0.0,bt_laplace_bald_k,0,38,0.7223409929240581,,,,,
0.2,0.0,bt_laplace_bald_k,0,39,0.7048208009634794,,,,,
0.2,0.0,bt_laplace_bald_k,0,40,0.6870570293596284,,,,,
0.2,0.0,bt_laplace_bald_k,0,41,0.683118777647201,,,,,
0.2,0.0,bt_laplace_bald_k,0,42,0.7257796478044508,,,,,
0.2,0.0,bt_laplace_bald_k,0,43,0.7344133754039031,,,,,
0.2,0.0,bt_laplace_bald_k,0,44,0.7365914141314682,,,,,
0.2,0.0,bt_laplace_bald_k,0,45,0.7167903480098714,,,,,
0.2,0.0,bt_laplace_bald_k,0,46,0.7205276923757057,,,,,
0.2,0.0,bt_laplace_bald_k,0,47,0.7183945385887165,,,,,
0.2,0.0,bt_laplace_bald_k,0,48,0.70317707875478,,,,,
0.2,0.0,bt_laplace_bald_k,0,49,0.7217938952582198,,,,,
0.2,0.0,bt_laplace_bald_k,0,50,0.6745687013682776,,,,,
0.2,0.0,bt_laplace_bald_k,0,51,0.6908880381795363,,,,,
0.2,0.0,bt_laplace_bald_k,0,-1,0.6908880381795363,18.0,32.0,1.0,0.0,51.0
0.2,0.0,bt_laplace_bald_k,1,1,0.6113241599349248,,,,,
0.2,0.0,bt_laplace_bald_k,1,2,0.40090504302153435,,,,,
0.2,0.0,bt_laplace_bald_k,1,3,0.5804158838262432,,,,,
0.2,0.0,bt_laplace_bald_k,1,4,0.43828806520178537,,,,,
0.2,0.0,bt_laplace_bald_k,1,5,0.685681999686599,,,,,
0.2,0.0,bt_laplace_bald_k,1,6,0.8129757789288077,,,,,
0.2,0.0,bt_laplace_bald_k,1,7,0.8089444041414235,,,,,
0.2,0.0,bt_laplace_bald_k,1,8,0.7857432179696595,,,,,
0.2,0.0,bt_laplace_bald_k,1,9,0.8260307624292418,,,,,
0.2,0.0,bt_laplace_bald_k,1,10,0.8149152676274053,,,,,
0.2,0.0,bt_laplace_bald_k,1,11,0.8392935352057733,,,,,
0.2,0.0,bt_laplace_bald_k,1,12,0.8034036736273246,,,,,
0.2,0.0,bt_laplace_bald_k,1,13,0.7649052177844133,,,,,
0.2,0.0,bt_laplace_bald_k,1,14,0.7751934112944997,,,,,
0.2,0.0,bt_laplace_bald_k,1,15,0.800447606938899,,,,,
0.2,0.0,bt_laplace_bald_k,1,16,0.801863621752094,,,,,
0.2,0.0,bt_laplace_bald_k,1,17,0.8276336295433641,,,,,
0.2,0.0,bt_laplace_bald_k,1,18,0.8304892706884425,,,,,
0.2,0.0,bt_laplace_bald_k,1,19,0.8471311063545169,,,,,
0.2,0.0,bt_laplace_bald_k,1,20,0.8152503339485733,,,,,
0.2,0.0,bt_laplace_bald_k,1,21,0.796962886997853,,,,,
0.2,0.0,bt_laplace_bald_k,1,22,0.7742572232904454,,,,,
0.2,0.0,bt_laplace_bald_k,1,23,0.7817214814948225,,,,,
0.2,0.0,bt_laplace_bald_k,1,24,0.7872915823409762,,,,,
0.2,0.0,bt_laplace_bald_k,1,25,0.7769369114501506,,,,,
0.2,0.0,bt_laplace_bald_k,1,26,0.7814784331340343,,,,,
0.2,0.0,bt_laplace_bald_k,1,27,0.7780920952755882,,,,,
0.2,0.0,bt_laplace_bald_k,1,28,0.7774085667556183,,,,,
0.2,0.0,bt_laplace_bald_k,1,29,0.7811159736003768,,,,,
0.2,0.0,bt_laplace_bald_k,1,30,0.7815042629816811,,,,,
0.2,0.0,bt_laplace_bald_k,1,31,0.7981260801769648,,,,,
0.2,0.0,bt_laplace_bald_k,1,32,0.8085127928407012,,,,,
0.2,0.0,bt_laplace_bald_k,1,33,0.7966161764528364,,,,,
0.2,0.0,bt_laplace_bald_k,1,34,0.8027809168210794,,,,,
0.2,0.0,bt_laplace_bald_k,1,35,0.8073613179981262,,,,,
0.2,0.0,bt_laplace_bald_k,1,36,0.8067807880250135,,,,,
0.2,0.0,bt_laplace_bald_k,1,37,0.8073045349656925,,,,,
0.2,0.0,bt_laplace_bald_k,1,38,0.8108986627346464,,,,,
0.2,0.0,bt_laplace_bald_k,1,39,0.8037847561462815,,,,,
0.2,0.0,bt_laplace_bald_k,1,40,0.8039152241020407,,,,,
0.2,0.0,bt_laplace_bald_k,1,41,0.7985984152335864,,,,,
0.2,0.0,bt_laplace_bald_k,1,42,0.7964622644729723,,,,,
0.2,0.0,bt_laplace_bald_k,1,43,0.8066500400131079,,,,,
0.2,0.0,bt_laplace_bald_k,1,44,0.8046074045842696,,,,,
0.2,0.0,bt_laplace_bald_k,1,45,0.8046739595900443,,,,,
0.2,0.0,bt_laplace_bald_k,1,46,0.8063096193858348,,,,,
0.2,0.0,bt_laplace_bald_k,1,47,0.7977077368026092,,,,,
0.2,0.0,bt_laplace_bald_k,1,48,0.7898321230241038,,,,,
0.2,0.0,bt_laplace_bald_k,1,49,0.7953145911426575,,,,,
0.2,0.0,bt_laplace_bald_k,1,50,0.7877669765374619,,,,,
0.2,0.0,bt_laplace_bald_k,1,51,0.7917254436547243,,,,,
0.2,0.0,bt_laplace_bald_k,1,52,0.8038323359488967,,,,,
0.2,0.0,bt_laplace_bald_k,1,-1,0.8038323359488967,31.0,19.0,2.0,0.0,52.0
0.2,0.0,bt_laplace_bald_k,2,1,0.48317211562182516,,,,,
0.2,0.0,bt_laplace_bald_k,2,2,0.5528890245604696,,,,,
0.2,0.0,bt_laplace_bald_k,2,3,0.5421244843762345,,,,,
0.2,0.0,bt_laplace_bald_k,2,4,0.5323315633846001,,,,,
0.2,0.0,bt_laplace_bald_k,2,5,0.8020327598884004,,,,,
0.2,0.0,bt_laplace_bald_k,2,6,0.8771826628566937,,,,,
0.2,0.0,bt_laplace_bald_k,2,7,0.8932035622150173,,,,,
0.2,0.0,bt_laplace_bald_k,2,8,0.9530504563610076,,,,,
0.2,0.0,bt_laplace_bald_k,2,9,0.8277267467529215,,,,,
0.2,0.0,bt_laplace_bald_k,2,10,0.7981801598659142,,,,,
0.2,0.0,bt_laplace_bald_k,2,11,0.6749811369854409,,,,,
0.2,0.0,bt_laplace_bald_k,2,12,0.6629592602487282,,,,,
0.2,0.0,bt_laplace_bald_k,2,13,0.772153351724583,,,,,
0.2,0.0,bt_laplace_bald_k,2,14,0.7880478833693291,,,,,
0.2,0.0,bt_laplace_bald_k,2,15,0.8163052928953498,,,,,
0.2,0.0,bt_laplace_bald_k,2,16,0.8703531199722462,,,,,
0.2,0.0,bt_laplace_bald_k,2,17,0.879452097568767,,,,,
0.2,0.0,bt_laplace_bald_k,2,18,0.7893605352780217,,,,,
0.2,0.0,bt_laplace_bald_k,2,19,0.7409055523572216,,,,,
0.2,0.0,bt_laplace_bald_k,2,20,0.6593835272504001,,,,,
0.2,0.0,bt_laplace_bald_k,2,21,0.6590026833665772,,,,,
0.2,0.0,bt_laplace_bald_k,2,22,0.6469571828099575,,,,,
0.2,0.0,bt_laplace_bald_k,2,23,0.6253840140040272,,,,,
0.2,0.0,bt_laplace_bald_k,2,24,0.6684808261435126,,,,,
0.2,0.0,bt_laplace_bald_k,2,25,0.639702648930137,,,,,
0.2,0.0,bt_laplace_bald_k,2,26,0.6504330063402949,,,,,
0.2,0.0,bt_laplace_bald_k,2,27,0.6363342491303697,,,,,
0.2,0.0,bt_laplace_bald_k,2,28,0.592097905438587,,,,,
0.2,0.0,bt_laplace_bald_k,2,29,0.5971329540939614,,,,,
0.2,0.0,bt_laplace_bald_k,2,30,0.6351157387911534,,,,,
0.2,0.0,bt_laplace_bald_k,2,31,0.634348067430813,,,,,
0.2,0.0,bt_laplace_bald_k,2,32,0.6293660271115319,,,,,
0.2,0.0,bt_laplace_bald_k,2,33,0.6133371713702694,,,,,
0.2,0.0,bt_laplace_bald_k,2,34,0.6184525073204101,,,,,
0.2,0.0,bt_laplace_bald_k,2,35,0.6200251468510053,,,,,
0.2,0.0,bt_laplace_bald_k,2,36,0.6480937473483309,,,,,
0.2,0.0,bt_laplace_bald_k,2,37,0.6997437908550833,,,,,
0.2,0.0,bt_laplace_bald_k,2,38,0.6812417002758486,,,,,
0.2,0.0,bt_laplace_bald_k,2,39,0.6891771757052046,,,,,
0.2,0.0,bt_laplace_bald_k,2,40,0.6873917349232723,,,,,
0.2,0.0,bt_laplace_bald_k,2,41,0.7218356081898057,,,,,
0.2,0.0,bt_laplace_bald_k,2,42,0.7280748014987768,,,,,
0.2,0.0,bt_laplace_bald_k,2,43,0.7376594248216454,,,,,
0.2,0.0,bt_laplace_bald_k,2,44,0.744111070085473,,,,,
0.2,0.0,bt_laplace_bald_k,2,45,0.7462280706838813,,,,,
0.2,0.0,bt_laplace_bald_k,2,46,0.7726392692825073,,,,,
0.2,0.0,bt_laplace_bald_k,2,47,0.7347132697737723,,,,,
0.2,0.0,bt_laplace_bald_k,2,48,0.7631765436111027,,,,,
0.2,0.0,bt_laplace_bald_k,2,49,0.795225171590109,,,,,
0.2,0.0,bt_laplace_bald_k,2,50,0.7932158074948982,,,,,
0.2,0.0,bt_laplace_bald_k,2,-1,0.7932158074948982,15.0,35.0,0.0,0.0,50.0
0.2,0.0,bt_laplace_bald_k,3,1,0.7254603228392372,,,,,
0.2,0.0,bt_laplace_bald_k,3,2,0.7893785278077332,,,,,
0.2,0.0,bt_laplace_bald_k,3,3,0.6307978455215529,,,,,
0.2,0.0,bt_laplace_bald_k,3,4,0.6866204211757789,,,,,
0.2,0.0,bt_laplace_bald_k,3,5,0.5698359758842094,,,,,
0.2,0.0,bt_laplace_bald_k,3,6,0.5901323209765895,,,,,
0.2,0.0,bt_laplace_bald_k,3,7,0.558246744217983,,,,,
0.2,0.0,bt_laplace_bald_k,3,8,0.5750008873460697,,,,,
0.2,0.0,bt_laplace_bald_k,3,9,0.5872241241400026,,,,,
0.2,0.0,bt_laplace_bald_k,3,10,0.48911379757982804,,,,,
0.2,0.0,bt_laplace_bald_k,3,11,0.44288778024195213,,,,,
0.2,0.0,bt_laplace_bald_k,3,12,0.42542834708151683,,,,,
0.2,0.0,bt_laplace_bald_k,3,13,0.42360346119128134,,,,,
0.2,0.0,bt_laplace_bald_k,3,14,0.5652169165589218,,,,,
0.2,0.0,bt_laplace_bald_k,3,15,0.5148783317593641,,,,,
0.2,0.0,bt_laplace_bald_k,3,16,0.5518122378239945,,,,,
0.2,0.0,bt_laplace_bald_k,3,17,0.5881691948287683,,,,,
0.2,0.0,bt_laplace_bald_k,3,18,0.5396414129109898,,,,,
0.2,0.0,bt_laplace_bald_k,3,19,0.6050262845290306,,,,,
0.2,0.0,bt_laplace_bald_k,3,20,0.5928836379580846,,,,,
0.2,0.0,bt_laplace_bald_k,3,21,0.6603288762710771,,,,,
0.2,0.0,bt_laplace_bald_k,3,22,0.5549741695378873,,,,,
0.2,0.0,bt_laplace_bald_k,3,23,0.6961775257800348,,,,,
0.2,0.0,bt_laplace_bald_k,3,24,0.6008109095404052,,,,,
0.2,0.0,bt_laplace_bald_k,3,25,0.5707021840938473,,,,,
0.2,0.0,bt_laplace_bald_k,3,26,0.5893762457960192,,,,,
0.2,0.0,bt_laplace_bald_k,3,27,0.6167676226034119,,,,,
0.2,0.0,bt_laplace_bald_k,3,28,0.5251589234638968,,,,,
0.2,0.0,bt_laplace_bald_k,3,29,0.5938578452770596,,,,,
0.2,0.0,bt_laplace_bald_k,3,30,0.5755812062007458,,,,,
0.2,0.0,bt_laplace_bald_k,3,31,0.5436964736448128,,,,,
0.2,0.0,bt_laplace_bald_k,3,32,0.528927590958088,,,,,
0.2,0.0,bt_laplace_bald_k,3,33,0.5067256448625788,,,,,
0.2,0.0,bt_laplace_bald_k,3,34,0.540102979797089,,,,,
0.2,0.0,bt_laplace_bald_k,3,35,0.5291199529022219,,,,,
0.2,0.0,bt_laplace_bald_k,3,36,0.5049341075954679,,,,,
0.2,0.0,bt_laplace_bald_k,3,37,0.5755669957507291,,,,,
0.2,0.0,bt_laplace_bald_k,3,38,0.6104155429388928,,,,,
0.2,0.0,bt_laplace_bald_k,3,39,0.6014488781929462,,,,,
0.2,0.0,bt_laplace_bald_k,3,40,0.5515508652270386,,,,,
0.2,0.0,bt_laplace_bald_k,3,41,0.5435167995892922,,,,,
0.2,0.0,bt_laplace_bald_k,3,42,0.547782362270528,,,,,
0.2,0.0,bt_laplace_bald_k,3,43,0.5739605555224787,,,,,
0.2,0.0,bt_laplace_bald_k,3,44,0.5741054628500214,,,,,
0.2,0.0,bt_laplace_bald_k,3,45,0.5611105127939612,,,,,
0.2,0.0,bt_laplace_bald_k,3,46,0.5539824256811009,,,,,
0.2,0.0,bt_laplace_bald_k,3,47,0.5239381900071092,,,,,
0.2,0.0,bt_laplace_bald_k,3,48,0.5380609044898154,,,,,
0.2,0.0,bt_laplace_bald_k,3,49,0.49717804384783737,,,,,
0.2,0.0,bt_laplace_bald_k,3,50,0.5060248941919042,,,,,
0.2,0.0,bt_laplace_bald_k,3,51,0.5346241631563129,,,,,
0.2,0.0,bt_laplace_bald_k,3,52,0.5169804132286593,,,,,
0.2,0.0,bt_laplace_bald_k,3,53,0.5412130825541752,,,,,
0.2,0.0,bt_laplace_bald_k,3,54,0.5433333109542715,,,,,
0.2,0.0,bt_laplace_bald_k,3,-1,0.5433333109542715,21.0,29.0,4.0,0.0,54.0
0.2,0.0,bt_laplace_bald_k,4,1,0.42121416941078943,,,,,
0.2,0.0,bt_laplace_bald_k,4,2,0.19810055045066652,,,,,
0.2,0.0,bt_laplace_bald_k,4,3,0.30258892844255414,,,,,
0.2,0.0,bt_laplace_bald_k,4,4,0.694623218365072,,,,,
0.2,0.0,bt_laplace_bald_k,4,5,0.7614957100931408,,,,,
0.2,0.0,bt_laplace_bald_k,4,6,0.9516531545043148,,,,,
0.2,0.0,bt_laplace_bald_k,4,7,0.9206702002575744,,,,,
0.2,0.0,bt_laplace_bald_k,4,8,0.9564465045376838,,,,,
0.2,0.0,bt_laplace_bald_k,4,9,0.9500771311597854,,,,,
0.2,0.0,bt_laplace_bald_k,4,10,0.9163753851177031,,,,,
0.2,0.0,bt_laplace_bald_k,4,11,0.9064329495403837,,,,,
0.2,0.0,bt_laplace_bald_k,4,12,0.949178527590703,,,,,
0.2,0.0,bt_laplace_bald_k,4,13,0.9376410038552857,,,,,
0.2,0.0,bt_laplace_bald_k,4,14,0.9229871413205284,,,,,
0.2,0.0,bt_laplace_bald_k,4,15,0.924493229478832,,,,,
0.2,0.0,bt_laplace_bald_k,4,16,0.9253591283853252,,,,,
0.2,0.0,bt_laplace_bald_k,4,17,0.8975735687305451,,,,,
0.2,0.0,bt_laplace_bald_k,4,18,0.8959134989666394,,,,,
0.2,0.0,bt_laplace_bald_k,4,19,0.9028470601558656,,,,,
0.2,0.0,bt_laplace_bald_k,4,20,0.8913575222276852,,,,,
0.2,0.0,bt_laplace_bald_k,4,21,0.8977071930630175,,,,,
0.2,0.0,bt_laplace_bald_k,4,22,0.9112244283040235,,,,,
0.2,0.0,bt_laplace_bald_k,4,23,0.9241374836743418,,,,,
0.2,0.0,bt_laplace_bald_k,4,24,0.9186113891831414,,,,,
0.2,0.0,bt_laplace_bald_k,4,25,0.9017219571728764,,,,,
0.2,0.0,bt_laplace_bald_k,4,26,0.9025035289542201,,,,,
0.2,0.0,bt_laplace_bald_k,4,27,0.907991473329586,,,,,
0.2,0.0,bt_laplace_bald_k,4,28,0.9082317015235513,,,,,
0.2,0.0,bt_laplace_bald_k,4,29,0.9145033664701352,,,,,
0.2,0.0,bt_laplace_bald_k,4,30,0.8965177961252486,,,,,
0.2,0.0,bt_laplace_bald_k,4,31,0.9035962018466556,,,,,
0.2,0.0,bt_laplace_bald_k,4,32,0.9149927305140153,,,,,
0.2,0.0,bt_laplace_bald_k,4,33,0.8949302548801058,,,,,
0.2,0.0,bt_laplace_bald_k,4,34,0.9016337916023605,,,,,
0.2,0.0,bt_laplace_bald_k,4,35,0.9104495152819421,,,,,
