tau,tau_prime,method,trial,attempt,cos_sim
0.0,0.2,bt_map_k,1,16,0.785108781875228
0.0,0.2,bt_map_k,1,17,0.7757034177590272
0.0,0.2,bt_map_k,1,18,0.8057818715358885
0.0,0.2,bt_map_k,1,19,0.8451160004075665
0.0,0.2,bt_map_k,1,20,0.7887243327750637
0.0,0.2,bt_map_k,1,21,0.7201112317136051
0.0,0.2,bt_map_k,2,1,0.7885957813630836
0.0,0.2,bt_map_k,2,2,0.7274749343155634
0.0,0.2,bt_map_k,2,3,0.5993290571444574
0.0,0.2,bt_map_k,2,4,0.5993292039305961
0.0,0.2,bt_map_k,2,5,0.5530186516409495
0.0,0.2,bt_map_k,2,6,0.8955968274693205
0.0,0.2,bt_map_k,2,7,0.9733482726897061
0.0,0.2,bt_map_k,2,8,0.8761921293610719
0.0,0.2,bt_map_k,2,9,0.7487425206413731
0.0,0.2,bt_map_k,2,10,0.5611607707889855
0.0,0.2,bt_map_k,2,11,0.5355703858413945
0.0,0.2,bt_map_k,2,12,0.4834344014236547
0.0,0.2,bt_map_k,2,13,0.47388702376203146
0.0,0.2,bt_map_k,2,14,0.47505164779368736
0.0,0.2,bt_map_k,2,15,0.47619944167798295
0.0,0.2,bt_map_k,2,16,0.4721401958048824
0.0,0.2,bt_map_k,2,17,0.47599240350806443
0.0,0.2,bt_map_k,2,18,0.5932909709657742
0.0,0.2,bt_map_k,2,19,0.779514237059782
0.0,0.2,bt_map_k,2,20,0.8848472049673612
0.0,0.2,bt_map_k,2,21,0.8848472049673612
0.0,0.2,bt_map_k,2,22,0.8879682462551137
0.0,0.2,bt_map_random,0,1,0.6687872481493929
0.0,0.2,bt_map_random,0,2,0.7266287802178332
0.0,0.2,bt_map_random,0,3,0.8068615960747679
0.0,0.2,bt_map_random,0,4,0.8851243489728579
0.0,0.2,bt_map_random,0,5,0.7425592106780114
0.0,0.2,bt_map_random,0,6,0.7907117610871092
0.0,0.2,bt_map_random,0,7,0.7765447638517432
0.0,0.2,bt_map_random,0,8,0.7616153620472946
0.0,0.2,bt_map_random,0,9,0.7717640473162466
0.0,0.2,bt_map_random,0,10,0.7976488319362399
0.0,0.2,bt_map_random,0,11,0.7704437158789721
0.0,0.2,bt_map_random,0,12,0.7304363146987359
0.0,0.2,bt_map_random,0,13,0.7198876965394818
0.0,0.2,bt_map_random,0,14,0.7037041267139678
0.0,0.2,bt_map_random,0,15,0.7037041267139678
0.0,0.2,bt_map_random,0,16,0.7116720457078196
0.0,0.2,bt_map_random,0,17,0.7619688327636276
0.0,0.2,bt_map_random,0,18,0.794111269598209
0.0,0.2,bt_map_random,0,19,0.8522323185568642
0.0,0.2,bt_map_random,0,20,0.8358585475772955
0.0,0.2,bt_map_random,1,1,0.5948232211045266
0.0,0.2,bt_map_random,1,2,0.5827616526576286
0.0,0.2,bt_map_random,1,3,0.6039162822673811
0.0,0.2,bt_map_random,1,4,0.5929702310654689
0.0,0.2,bt_map_random,1,5,0.47710609451199426
0.0,0.2,bt_map_random,1,6,0.2502797551795908
0.0,0.2,bt_map_random,1,7,0.1760612865839248
0.0,0.2,bt_map_random,1,8,0.3471424584541207
0.0,0.2,bt_map_random,1,9,0.35592106118838474
0.0,0.2,bt_map_random,1,10,0.4540950313460158
0.0,0.2,bt_map_random,1,11,0.496984072599557
0.0,0.2,bt_map_random,1,12,0.540830732951167
0.0,0.2,bt_map_random,1,13,0.5446227888916647
0.0,0.2,bt_map_random,1,14,0.5435307562530527
0.0,0.2,bt_map_random,1,15,0.5167983154571875
0.0,0.2,bt_map_random,1,16,0.5511467663000814
0.0,0.2,bt_map_random,1,17,0.5525527277884137
0.0,0.2,bt_map_random,1,18,0.5402094332941693
0.0,0.2,bt_map_random,1,19,0.5366106945336466
0.0,0.2,bt_map_random,1,20,0.5011162430265275
0.0,0.2,bt_map_random,2,1,0.6421709462079083
0.0,0.2,bt_map_random,2,2,0.8621180819487376
0.0,0.2,bt_map_random,2,3,0.803619430904683
0.0,0.2,bt_map_random,2,4,0.6639549111493779
0.0,0.2,bt_map_random,2,5,0.8462421964371943
0.0,0.2,bt_map_random,2,6,0.8330161799688227
0.0,0.2,bt_map_random,2,7,0.8940889087240362
0.0,0.2,bt_map_random,2,8,0.98881394110294
0.0,0.2,bt_map_random,2,9,0.970004642378136
0.0,0.2,bt_map_random,2,10,0.9676304145607173
0.0,0.2,bt_map_random,2,11,0.8719534550744018
0.0,0.2,bt_map_random,2,12,0.9103015088537846
0.0,0.2,bt_map_random,2,13,0.9339291342738144
0.0,0.2,bt_map_random,2,14,0.9049796207571466
0.0,0.2,bt_map_random,2,15,0.908946072266559
0.0,0.2,bt_map_random,2,16,0.9379608460505948
0.0,0.2,bt_map_random,2,17,0.8973269364803473
0.0,0.2,bt_map_random,2,18,0.9111501125171791
0.0,0.2,bt_map_random,2,19,0.9074239573872835
0.0,0.2,bt_map_random,2,20,0.8958500294760531
0.0,0.2,bt_map_left,0,1,0.5726751751859955
0.0,0.2,bt_map_left,0,2,0.24260348609330887
0.0,0.2,bt_map_left,0,3,0.42089158746322936
0.0,0.2,bt_map_left,0,4,0.2917307830540159
0.0,0.2,bt_map_left,0,5,0.46917913852214904
0.0,0.2,bt_map_left,0,6,0.36050833066674765
0.0,0.2,bt_map_left,0,7,0.365379885141632
0.0,0.2,bt_map_left,0,8,0.3810488748186622
0.0,0.2,bt_map_left,0,9,0.4269964650890185
0.0,0.2,bt_map_left,0,10,0.43790401896631026
0.0,0.2,bt_map_left,0,11,0.40857168899470786
0.0,0.2,bt_map_left,0,12,0.39030225329062235
0.0,0.2,bt_map_left,0,13,0.4548817216987868
0.0,0.2,bt_map_left,0,14,0.3951679996202577
0.0,0.2,bt_map_left,0,15,0.45861659590091575
0.0,0.2,bt_map_left,0,16,0.5592199192111732
0.0,0.2,bt_map_left,0,17,0.5936296258135585
0.0,0.2,bt_map_left,0,18,0.6188238360737306
0.0,0.2,bt_map_left,0,19,0.6158039064940187
0.0,0.2,bt_map_left,0,20,0.5715399358710201
0.0,0.2,bt_map_left,1,1,0.5082419166087646
0.0,0.2,bt_map_left,1,2,0.7267739469435692
0.0,0.2,bt_map_left,1,3,0.590341099270858
0.0,0.2,bt_map_left,1,4,0.6804542759959021
0.0,0.2,bt_map_left,1,5,0.5852506267648092
0.0,0.2,bt_map_left,1,6,0.40078054686639003
0.0,0.2,bt_map_left,1,7,0.33094817677447447
0.0,0.2,bt_map_left,1,8,0.3186527664100139
0.0,0.2,bt_map_left,1,9,0.3162530800608754
0.0,0.2,bt_map_left,1,10,0.31625308006087516
0.0,0.2,bt_map_left,1,11,0.42854495077436183
0.0,0.2,bt_map_left,1,12,0.35346748678247064
0.0,0.2,bt_map_left,1,13,0.3162530800608756
0.0,0.2,bt_map_left,1,14,0.36444970709010704
0.0,0.2,bt_map_left,1,15,0.34965049831647627
0.0,0.2,bt_map_left,1,16,0.3822368104302809
0.0,0.2,bt_map_left,1,17,0.34316803940537266
0.0,0.2,bt_map_left,1,18,0.3642273330052284
0.0,0.2,bt_map_left,1,19,0.3976577670198542
0.0,0.2,bt_map_left,1,20,0.4469646098398894
0.0,0.2,bt_map_left,2,1,0.7181486323447384
0.0,0.2,bt_map_left,2,2,0.7589621301320126
0.0,0.2,bt_map_left,2,3,0.7695617044651509
0.0,0.2,bt_map_left,2,4,0.744302312952691
0.0,0.2,bt_map_left,2,5,0.9890411186660735
0.0,0.2,bt_map_left,2,6,0.83617336901856
0.0,0.2,bt_map_left,2,7,0.6772480257860003
0.0,0.2,bt_map_left,2,8,0.7122894659489439
0.0,0.2,bt_map_left,2,9,0.7719219206840918
0.0,0.2,bt_map_left,2,10,0.7710705054843136
0.0,0.2,bt_map_left,2,11,0.7985602878644911
0.0,0.2,bt_map_left,2,12,0.7896574954536937
0.0,0.2,bt_map_left,2,13,0.8924671706798888
0.0,0.2,bt_map_left,2,14,0.9858962260608193
0.0,0.2,bt_map_left,2,15,0.9896742523798979
0.0,0.2,bt_map_left,2,16,0.9723111445679995
0.0,0.2,bt_map_left,2,17,0.9063613945890173
0.0,0.2,bt_map_left,2,18,0.9343790804730276
0.0,0.2,bt_map_left,2,19,0.9268712347458599
0.0,0.2,bt_map_left,2,20,0.9250523759712184
0.2,0.0,multiframe_bald,0,1,0.951242257060123
0.2,0.0,multiframe_bald,0,2,0.9530570232583548
0.2,0.0,multiframe_bald,0,3,0.9330560905678705
0.2,0.0,multiframe_bald,0,4,0.9317653397740058
0.2,0.0,multiframe_bald,0,5,0.9494239247564086
0.2,0.0,multiframe_bald,0,6,0.9636503532079719
0.2,0.0,multiframe_bald,0,7,0.9629750091699915
0.2,0.0,multiframe_bald,0,8,0.9430766393802251
0.2,0.0,multiframe_bald,0,9,0.991441815291307
0.2,0.0,multiframe_bald,0,10,0.9740959742485354
0.2,0.0,multiframe_bald,0,11,0.9973213367952629
0.2,0.0,multiframe_bald,0,12,0.9948854753797977
0.2,0.0,multiframe_bald,0,13,0.9943048783851361
0.2,0.0,multiframe_bald,0,14,0.9975144443999542
0.2,0.0,multiframe_bald,0,15,0.9851752137189858
0.2,0.0,multiframe_bald,0,16,0.9866780185693903
0.2,0.0,multiframe_bald,0,17,0.993181038663276
0.2,0.0,multiframe_bald,0,18,0.9681234076431294
0.2,0.0,multiframe_bald,0,19,0.9931989445911269
0.2,0.0,multiframe_bald,0,20,0.9907516656493506
0.2,0.0,multiframe_bald,1,1,0.8631434585987899
0.2,0.0,multiframe_bald,1,2,0.9670818185858487
0.2,0.0,multiframe_bald,1,3,0.9161097322772049
0.2,0.0,multiframe_bald,1,4,0.9017273375353657
0.2,0.0,multiframe_bald,1,5,0.8274425934844152
0.2,0.0,multiframe_bald,1,6,0.8108320097841556
0.2,0.0,multiframe_bald,1,7,0.9570887916550058
0.2,0.0,multiframe_bald,1,8,0.9192730324003011
0.2,0.0,multiframe_bald,1,9,0.9960851747436241
0.2,0.0,multiframe_bald,1,10,0.987489361892729
0.2,0.0,multiframe_bald,1,11,0.9880574104569646
0.2,0.0,multiframe_bald,1,12,0.9913250052197708
0.2,0.0,multiframe_bald,1,13,0.9922184997593297
0.2,0.0,multiframe_bald,1,14,0.9876102410234114
0.2,0.0,multiframe_bald,1,15,0.9801270188373026
0.2,0.0,multiframe_bald,1,16,0.9857552138287369
0.2,0.0,multiframe_bald,1,17,0.9961475969420074
0.2,0.0,multiframe_bald,1,18,0.9910104806042432
0.2,0.0,multiframe_bald,1,19,0.9941426421591998
0.2,0.0,multiframe_bald,1,20,0.9963959052644327
0.2,0.0,multiframe_bald,2,1,0.9087249643760202
0.2,0.0,multiframe_bald,2,2,0.931022220764181
0.2,0.0,multiframe_bald,2,3,0.8838401596991062
0.2,0.0,multiframe_bald,2,4,0.8950727520223797
0.2,0.0,multiframe_bald,2,5,0.9337287786461664
0.2,0.0,multiframe_bald,2,6,0.9144252547076043
0.2,0.0,multiframe_bald,2,7,0.9179305218511993
0.2,0.0,multiframe_bald,2,8,0.8772827792293658
0.2,0.0,multiframe_bald,2,9,0.9244459660001716
0.2,0.0,multiframe_bald,2,10,0.9566656031925439
0.2,0.0,multiframe_bald,2,11,0.9889221968380546
0.2,0.0,multiframe_bald,2,12,0.9527266863309833
0.2,0.0,multiframe_bald,2,13,0.9696587927743586
0.2,0.0,multiframe_bald,2,14,0.9671642967860357
0.2,0.0,multiframe_bald,2,15,0.9495195005114742
0.2,0.0,multiframe_bald,2,16,0.674115140249582
0.2,0.0,multiframe_bald,2,17,0.991351427669751
0.2,0.0,multiframe_bald,2,18,0.9453141573403956
0.2,0.0,multiframe_bald,2,19,0.9901209867791246
0.2,0.0,multiframe_bald,2,20,0.9865381676789119
0.2,0.0,bt_map,0,1,0.8752078618301341
0.2,0.0,bt_map,0,2,0.6991017973912945
0.2,0.0,bt_map,0,3,0.5112999892611823
0.2,0.0,bt_map,0,4,0.38265402372361035
0.2,0.0,bt_map,0,5,0.4085502414031784
0.2,0.0,bt_map,0,6,0.40051530477057273
0.2,0.0,bt_map,0,7,0.44697056833154264
0.2,0.0,bt_map,0,8,0.4493702424421211
0.2,0.0,bt_map,0,9,0.4217370770463643
0.2,0.0,bt_map,0,10,0.44866675432072883
0.2,0.0,bt_map,0,11,0.47611027538098216
0.2,0.0,bt_map,0,12,0.6233368964734624
0.2,0.0,bt_map,0,13,0.6861926964703015
0.2,0.0,bt_map,0,14,0.7002321385872134
0.2,0.0,bt_map,0,15,0.6744506105895808
0.2,0.0,bt_map,0,16,0.6303877886350256
0.2,0.0,bt_map,0,17,0.6587607275824975
0.2,0.0,bt_map,0,18,0.643449688988858
0.2,0.0,bt_map,0,19,0.6092072466720234
0.2,0.0,bt_map,0,20,0.5444790431565734
0.2,0.0,bt_map,1,1,0.5185148413621791
0.2,0.0,bt_map,1,2,0.3060052585150017
0.2,0.0,bt_map,1,3,0.1084843364095625
0.2,0.0,bt_map,1,4,0.21006242606022593
0.2,0.0,bt_map,1,5,0.16292171872835956
0.2,0.0,bt_map,1,6,0.5947116673387498
0.2,0.0,bt_map,1,7,0.7087449018301737
0.2,0.0,bt_map,1,8,0.7684927664910268
0.2,0.0,bt_map,1,9,0.8623575513035358
0.2,0.0,bt_map,1,10,0.8589154921104644
0.2,0.0,bt_map,1,11,0.6986436382409823
0.2,0.0,bt_map,1,12,0.5609292118915638
0.2,0.0,bt_map,1,13,0.731679127408905
0.2,0.0,bt_map,1,14,0.5834597337756475
0.2,0.0,bt_map,1,15,0.4750257781759267
0.2,0.0,bt_map,1,16,0.4101068137636043
0.2,0.0,bt_map,1,17,0.4485510385622852
0.2,0.0,bt_map,1,18,0.38501639327797904
0.2,0.0,bt_map,1,19,0.36992803032806376
0.2,0.0,bt_map,1,20,0.34130504941990036
0.2,0.0,bt_map,2,1,0.8845406754687638
0.2,0.0,bt_map,2,2,0.6547561959459389
0.2,0.0,bt_map,2,3,0.6083161307202495
0.2,0.0,bt_map,2,4,0.7321474470797373
0.2,0.0,bt_map,2,5,0.7693013872034143
0.2,0.0,bt_map,2,6,0.7197590499459612
0.2,0.0,bt_map,2,7,0.5941677969796155
0.2,0.0,bt_map,2,8,0.32830866453369983
0.2,0.0,bt_map,2,9,0.4407559988101397
0.2,0.0,bt_map,2,10,0.3836689129525197
0.2,0.0,bt_map,2,11,0.33481600620165103
0.2,0.0,bt_map,2,12,0.34449815683206864
0.2,0.0,bt_map,2,13,0.35013170258436765
0.2,0.0,bt_map,2,14,0.2861176813272903
0.2,0.0,bt_map,2,15,0.5236230453483418
0.2,0.0,bt_map,2,16,0.7074852948954442
0.2,0.0,bt_map,2,17,0.6949347360990829
0.2,0.0,bt_map,2,18,0.7274742403188553
0.2,0.0,bt_map,2,19,0.7090398617164191
0.2,0.0,bt_map,2,20,0.5960588979857514
0.2,0.0,bt_map_k,0,1,0.8013970145751218
0.2,0.0,bt_map_k,0,2,0.6633907624769826
0.2,0.0,bt_map_k,0,3,0.5909576369111956
0.2,0.0,bt_map_k,0,4,0.5840271309903127
0.2,0.0,bt_map_k,0,5,0.49623624824508633
0.2,0.0,bt_map_k,0,6,0.6296930734510925
0.2,0.0,bt_map_k,0,7,0.7175624689772914
0.2,0.0,bt_map_k,0,8,0.5643737541119176
0.2,0.0,bt_map_k,0,9,0.8243607050417893
0.2,0.0,bt_map_k,0,10,0.9430522912901927
0.2,0.0,bt_map_k,0,11,0.8812544598506887
0.2,0.0,bt_map_k,0,12,0.6951091515883248
0.2,0.0,bt_map_k,0,13,0.6864046509157493
0.2,0.0,bt_map_k,0,14,0.7188456206051975
0.2,0.0,bt_map_k,0,15,0.5899966570085878
0.2,0.0,bt_map_k,0,16,0.5954061701366535
0.2,0.0,bt_map_k,0,17,0.5228506907035887
0.2,0.0,bt_map_k,0,18,0.5845297459261005
0.2,0.0,bt_map_k,0,19,0.6512176291651656
0.2,0.0,bt_map_k,0,20,0.8015597364063541
0.2,0.0,bt_map_k,1,1,0.8415976328989679
0.2,0.0,bt_map_k,1,2,0.5272962215509835
0.2,0.0,bt_map_k,1,3,0.6681617625097369
0.2,0.0,bt_map_k,1,4,0.7024862918059818
0.2,0.0,bt_map_k,1,5,0.8099632854674225
0.2,0.0,bt_map_k,1,6,0.7321918855327657
0.2,0.0,bt_map_k,1,7,0.8237354639521034
0.2,0.0,bt_map_k,1,8,0.8320874260093647
0.2,0.0,bt_map_k,1,9,0.9275964155838953
0.2,0.0,bt_map_k,1,10,0.8545023741790537
0.2,0.0,bt_map_k,1,11,0.8650289249632315
0.2,0.0,bt_map_k,1,12,0.8522987054975947
0.2,0.0,bt_map_k,1,13,0.9876211995326493
0.2,0.0,bt_map_k,1,14,0.7374034164440345
0.2,0.0,bt_map_k,1,15,0.8150749133553741
0.2,0.0,bt_map_k,1,16,0.9176235131713399
0.2,0.0,bt_map_k,1,17,0.8301416589355439
0.2,0.0,bt_map_k,1,18,0.8688041650692907
0.2,0.0,bt_map_k,1,19,0.9672946109416992
0.2,0.0,bt_map_k,1,20,0.8671173358850475
0.2,0.0,bt_map_k,2,1,0.7885957813630836
0.2,0.0,bt_map_k,2,2,0.7274749343155634
0.2,0.0,bt_map_k,2,3,0.5993290571444574
0.2,0.0,bt_map_k,2,4,0.6483091446099094
0.2,0.0,bt_map_k,2,5,0.6266212274415167
0.2,0.0,bt_map_k,2,6,0.9218194267087634
0.2,0.0,bt_map_k,2,7,0.9564113524905085
0.2,0.0,bt_map_k,2,8,0.9430927892655824
0.2,0.0,bt_map_k,2,9,0.7825964338595428
0.2,0.0,bt_map_k,2,10,0.676499633521974
0.2,0.0,bt_map_k,2,11,0.5844060571831684
0.2,0.0,bt_map_k,2,12,0.5639710612428086
0.2,0.0,bt_map_k,2,13,0.6096076532610201
0.2,0.0,bt_map_k,2,14,0.611048952062579
0.2,0.0,bt_map_k,2,15,0.5890193802642005
0.2,0.0,bt_map_k,2,16,0.546625097143749
0.2,0.0,bt_map_k,2,17,0.5742550516621587
0.2,0.0,bt_map_k,2,18,0.5059181803273597
0.2,0.0,bt_map_k,2,19,0.5266914995733206
0.2,0.0,bt_map_k,2,20,0.5955689937409622
0.2,0.0,bt_map_random,0,1,0.6687872481493929
0.2,0.0,bt_map_random,0,2,0.7266287802178332
0.2,0.0,bt_map_random,0,3,0.8068615960747679
0.2,0.0,bt_map_random,0,4,0.8851243489728579
0.2,0.0,bt_map_random,0,5,0.7425592106780114
0.2,0.0,bt_map_random,0,6,0.7907117610871092
0.2,0.0,bt_map_random,0,7,0.7765447638517432
0.2,0.0,bt_map_random,0,8,0.7616153620472946
0.2,0.0,bt_map_random,0,9,0.7717640473162466
0.2,0.0,bt_map_random,0,10,0.7976488319362399
0.2,0.0,bt_map_random,0,11,0.7704437158789721
0.2,0.0,bt_map_random,0,12,0.7304363146987359
0.2,0.0,bt_map_random,0,13,0.7225760945370739
0.2,0.0,bt_map_random,0,14,0.7068376695576826
0.2,0.0,bt_map_random,0,15,0.708550628645538
0.2,0.0,bt_map_random,0,16,0.7328743736801042
0.2,0.0,bt_map_random,0,17,0.7800371440910754
0.2,0.0,bt_map_random,0,18,0.7885246950670212
0.2,0.0,bt_map_random,0,19,0.8432651974883992
0.2,0.0,bt_map_random,0,20,0.7984332196016989
0.2,0.0,bt_map_random,1,1,0.5948232211045266
0.2,0.0,bt_map_random,1,2,0.5827616526576286
0.2,0.0,bt_map_random,1,3,0.6039162822673811
0.2,0.0,bt_map_random,1,4,0.5929702310654689
0.2,0.0,bt_map_random,1,5,0.47710609451199426
0.2,0.0,bt_map_random,1,6,0.2502797551795908
0.2,0.0,bt_map_random,1,7,0.1760612865839248
0.2,0.0,bt_map_random,1,8,0.3471424584541207
0.2,0.0,bt_map_random,1,9,0.35592106118838474
0.2,0.0,bt_map_random,1,10,0.4540950313460158
0.2,0.0,bt_map_random,1,11,0.496984072599557
0.2,0.0,bt_map_random,1,12,0.540830732951167
0.2,0.0,bt_map_random,1,13,0.5446227888916647
0.2,0.0,bt_map_random,1,14,0.5435307562530527
0.2,0.0,bt_map_random,1,15,0.5167983154571875
0.2,0.0,bt_map_random,1,16,0.5511467663000814
0.2,0.0,bt_map_random,1,17,0.5525527277884137
0.2,0.0,bt_map_random,1,18,0.5402094332941693
0.2,0.0,bt_map_random,1,19,0.5366106945336466
0.2,0.0,bt_map_random,1,20,0.5011162430265275
0.2,0.0,bt_map_random,2,1,0.6421709462079083
0.2,0.0,bt_map_random,2,2,0.8621180819487376
0.2,0.0,bt_map_random,2,3,0.803619430904683
0.2,0.0,bt_map_random,2,4,0.6639549111493779
0.2,0.0,bt_map_random,2,5,0.8462421964371943
0.2,0.0,bt_map_random,2,6,0.8330161799688227
0.2,0.0,bt_map_random,2,7,0.8940889087240362
0.2,0.0,bt_map_random,2,8,0.98881394110294
0.2,0.0,bt_map_random,2,9,0.970004642378136
0.2,0.0,bt_map_random,2,10,0.9676304145607173
0.2,0.0,bt_map_random,2,11,0.8719534550744018
0.2,0.0,bt_map_random,2,12,0.9103015088537846
0.2,0.0,bt_map_random,2,13,0.9339291342738144
0.2,0.0,bt_map_random,2,14,0.9049796207571466
0.2,0.0,bt_map_random,2,15,0.908946072266559
0.2,0.0,bt_map_random,2,16,0.9379608460505948
0.2,0.0,bt_map_random,2,17,0.8973269364803473
0.2,0.0,bt_map_random,2,18,0.9111501125171791
0.2,0.0,bt_map_random,2,19,0.9074239573872835
0.2,0.0,bt_map_random,2,20,0.8958500294760531
0.2,0.0,bt_map_left,0,1,0.5726751751859955
0.2,0.0,bt_map_left,0,2,0.24260348609330887
0.2,0.0,bt_map_left,0,3,0.42089158746322936
0.2,0.0,bt_map_left,0,4,0.2917307830540159
0.2,0.0,bt_map_left,0,5,0.46917913852214904
0.2,0.0,bt_map_left,0,6,0.36050833066674765
0.2,0.0,bt_map_left,0,7,0.365379885141632
0.2,0.0,bt_map_left,0,8,0.3810488748186622
0.2,0.0,bt_map_left,0,9,0.4269964650890185
0.2,0.0,bt_map_left,0,10,0.43790401896631026
0.2,0.0,bt_map_left,0,11,0.40857168899470786
0.2,0.0,bt_map_left,0,12,0.39030225329062235
0.2,0.0,bt_map_left,0,13,0.4548817216987868
0.2,0.0,bt_map_left,0,14,0.3951679996202577
0.2,0.0,bt_map_left,0,15,0.45861659590091575
0.2,0.0,bt_map_left,0,16,0.5592199192111732
0.2,0.0,bt_map_left,0,17,0.5936296258135585
0.2,0.0,bt_map_left,0,18,0.6188238360737306
0.2,0.0,bt_map_left,0,19,0.6158039064940187
0.2,0.0,bt_map_left,0,20,0.5715399358710201
0.2,0.0,bt_map_left,1,1,0.5082419166087646
0.2,0.0,bt_map_left,1,2,0.7267739469435692
0.2,0.0,bt_map_left,1,3,0.590341099270858
0.2,0.0,bt_map_left,1,4,0.6804542759959021
0.2,0.0,bt_map_left,1,5,0.5852506267648092
0.2,0.0,bt_map_left,1,6,0.40078054686639003
0.2,0.0,bt_map_left,1,7,0.33094817677447447
0.2,0.0,bt_map_left,1,8,0.3186527664100139
0.2,0.0,bt_map_left,1,9,0.3162530800608754
0.2,0.0,bt_map_left,1,10,0.31625308006087516
0.2,0.0,bt_map_left,1,11,0.42854495077436183
0.2,0.0,bt_map_left,1,12,0.35346748678247064
0.2,0.0,bt_map_left,1,13,0.3162530800608756
0.2,0.0,bt_map_left,1,14,0.3162530800608756
0.2,0.0,bt_map_left,1,15,0.3162530800608756
0.2,0.0,bt_map_left,1,16,0.3162530800608755
0.2,0.0,bt_map_left,1,17,0.31625308006087627
0.2,0.0,bt_map_left,1,18,0.31625308006087516
0.2,0.0,bt_map_left,1,19,0.3162530800608756
0.2,0.0,bt_map_left,1,20,0.3162530800608759
0.2,0.0,bt_map_left,2,1,0.7181486323447384
0.2,0.0,bt_map_left,2,2,0.7589621301320126
0.2,0.0,bt_map_left,2,3,0.7695617044651509
0.2,0.0,bt_map_left,2,4,0.744302312952691
0.2,0.0,bt_map_left,2,5,0.9890411186660735
0.2,0.0,bt_map_left,2,6,0.83617336901856
0.2,0.0,bt_map_left,2,7,0.6772480257860003
0.2,0.0,bt_map_left,2,8,0.7122894659489439
0.2,0.0,bt_map_left,2,9,0.7719219206840918
0.2,0.0,bt_map_left,2,10,0.7710705054843136
0.2,0.0,bt_map_left,2,11,0.7985602878644911
0.2,0.0,bt_map_left,2,12,0.7896574954536937
0.2,0.0,bt_map_left,2,13,0.8924671706798888
0.2,0.0,bt_map_left,2,14,0.9858962260608193
0.2,0.0,bt_map_left,2,15,0.9896742523798979
0.2,0.0,bt_map_left,2,16,0.9723111445679995
0.2,0.0,bt_map_left,2,17,0.9063613945890173
0.2,0.0,bt_map_left,2,18,0.9343790804730276
0.2,0.0,bt_map_left,2,19,0.9268712347458599
0.2,0.0,bt_map_left,2,20,0.9250523759712184
0.2,0.2,multiframe_bald,0,1,0.951242257060123
0.2,0.2,multiframe_bald,0,2,0.961420638386994
0.2,0.2,multiframe_bald,0,3,0.9195800292779112
0.2,0.2,multiframe_bald,0,4,0.9291446338665402
0.2,0.2,multiframe_bald,0,5,0.9032829018154467
0.2,0.2,multiframe_bald,0,6,0.959915614107713
0.2,0.2,multiframe_bald,0,7,0.9632809348075203
